commit,message,original_label,corrective_pred,is_refactor_pred,perfective_pred,adaptive_pred,Type,Justification,Comment,Is_Refactor,Is_Perfective,Is_Adaptive,Is_Corrective
363d81c247072698e77dec6e2bb166c18d41be8b,[PATCH 01318/11847] HBASE-1447  Take last version of the hbase-1249- design doc. and make documentation out of it--git-svn-id: https://svn.apache.org/repos/asf/hadoop/hbase/trunk@785081 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,TRUE,FALSE,perfective,documentation,,,,,
36c3025c974288b8d2322dd9a830d7bff0b155cb,[PATCH 03110/11847] HBASE-3313 Table name isn't checked in- isTableEnabled/isTableDisabled--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1081431 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,corrective,by code,,,,,
3c24b6a24d66ac927b94ce808ee0e395cc008e0b,[PATCH 07938/11847] HBASE-10194 [Usability]: Instructions in- CompactionTool no longer accurate because of namespaces--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1552229 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,perfective,instructions,,FALSE,TRUE,FALSE,FALSE
3fd458ad88808e542b211461a49728138c1ebe79,[PATCH 05284/11847] HBASE-6427 Pluggable compaction and scan policies- via coprocessors--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1367361 13f79535-47bb-0310-9956-ffa450edef68-,a,FALSE,FALSE,FALSE,FALSE,,,,,,,
41a8d9ab2bd15c19edff0f374179fba4db5405a7,[PATCH 02346/11847] HBASE-2787  PE is confused about flushCommits--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@957750 13f79535-47bb-0310-9956-ffa450edef68-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
43b5767f6213784c7e4cdfce2bebadd87108b33f,[PATCH 08224/11847] HBASE-10606 Bad timeout in- RpcRetryingCaller-callWithRetries w/o parameters--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1572124 13f79535-47bb-0310-9956-ffa450edef68-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
4405698ee99fe26d0ac9317a2df96096f2731a7b,[PATCH 06206/11847] HBASE-7703 Eventually all online snapshots fail- due to Timeout at same regionserver.--Online snapshot attempts would fail due to timeout because a rowlock could not be obtained.  Prior to this a-cancellation occurred which likely grabbed the lock without cleaning it properly. The fix here is to use nice cancel-instead of interrupting cancel on failures.----git-svn-id: https://svn.apache.org/repos/asf/hbase/branches/hbase-7290@1445866 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,TRUE,FALSE,FALSE,corrective,"fix, fail",,FALSE,FALSE,FALSE,TRUE
44a27c5cd76f44e435671c69d1d8f60c42a2b420,[PATCH 09266/11847] HBASE-11920 Add CP hooks for ReplicationEndPoint--,a,FALSE,FALSE,FALSE,TRUE,,,,,,,
4558ca5a79a5106287438df8a737e4a1635e4534,[PATCH 06633/11847] HBASE-8383 Support lib/*jar inside coprocessor- jar--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1471754 13f79535-47bb-0310-9956-ffa450edef68-,a,FALSE,FALSE,FALSE,FALSE,,,,,,,
45e4ec9000f8fbca1a5f04c68c1b516388f02a8f,[PATCH 07847/11847] HBASE-10066. Use ByteArrayOutputStream-writeTo- where appropriate--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1547294 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,perfective,use where appropiate,by code,TRUE,TRUE,FALSE,FALSE
46349a89d9d332e1f7c9f976f65efc79ea46cd29,[PATCH 05426/11847] HBASE-6667 TestCatalogJanitor occasionally fails;- PATCH THAT ADDS DEBUG AROUND FAILING TEST--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1379682 13f79535-47bb-0310-9956-ffa450edef68-,p,TRUE,FALSE,FALSE,FALSE,corrective,fail,,,,,
48b37d99bff444562915a1378de7834de820ad93,"[PATCH 05308/11847] HBASE-6529 With HFile v2, the region server will- always perform an extra copy of source files--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1372313 13f79535-47bb-0310-9956-ffa450edef68-",p,FALSE,FALSE,FALSE,FALSE,adaptive,,uncertain,,,,
4bb48156bc3c5c31ac6d93044315b8355f158f34,[PATCH 01210/11847] HBASE-1404 minor edit of regionserver logging- messages--git-svn-id: https://svn.apache.org/repos/asf/hadoop/hbase/trunk@773627 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,adaptive,edit,,,,,
4bfc15f2b9f9dd11baaaa887530b40f8a5fb1c65,[PATCH 07244/11847] HBASE-9227 RESTServer should handle the loginUser- correctly--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1514440 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
4e446e768912ca08b30d74b3c570ddb336b837a6,[PATCH 01666/11847] HBASE-1869 IndexedTable delete fails when used in- conjunction with RowLock()--git-svn-id: https://svn.apache.org/repos/asf/hadoop/hbase/trunk@819060 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
50ac59fa8530bbd35c21cd61cfd64d2bd7d3eb57,[PATCH 08932/11847] HBASE-11558 Caching set on Scan object gets lost- when using TableMapReduceUtil in 0.95+ (Ishan Chhabra)--,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
5148146dafe9a89c5d21af420a179603399e9c40,[PATCH 03622/11847] HBASE-1938 Make in-memory table scanning faster ;-  reverted 20110726_1938_MemStore.patch till we figure why it seems to slow- tests--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1151653 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,TRUE,TRUE,FALSE,,,,,,,
5719e4098bc7fc5401d567284d1187d43304f03e,[PATCH 09108/11847] HBASE-11865 Result implements CellScannable;- rather it should BE a CellScanner--,p,FALSE,FALSE,FALSE,TRUE,corrective,rather it should be,,,,,
57ec7d083a68abb23f009f9fdffb80197c138afd,[PATCH 05250/11847] HBASE-6400 Add getMasterAdmin() and- getMasterMonitor() to HConnection (Enis)--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1363009 13f79535-47bb-0310-9956-ffa450edef68-,a,FALSE,FALSE,FALSE,FALSE,,,,,,,
60eee421aac8d7ebbe44070979da88eb4e7371d7,[PATCH 01935/11847] HBASE-2156  HBASE-2037 broke Scan--git-svn-id: https://svn.apache.org/repos/asf/hadoop/hbase/trunk@902213 13f79535-47bb-0310-9956-ffa450edef68-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
617235b95357c5cfaf06710401d98eaee9572e6a,[PATCH 08267/11847] HBASE-10686 [WINDOWS] TestStripeStoreFileManager- fails on windows--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1575011 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
643ae0c985d01e4b5deb9d28a1381de8179926af,[PATCH 02361/11847] HBASE-2781  ZKW.createUnassignedRegion doesn't- make sure existing znode is             in the right state (Karthik- Ranganathan via JD)--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@963910 13f79535-47bb-0310-9956-ffa450edef68-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
64740a5c0769d65dddc4af0dee65179b610270b0,[PATCH 08212/11847] HBASE-10556 Possible data loss due to non-handled- DroppedSnapshotException for user-triggered flush from client/shell--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1571501 13f79535-47bb-0310-9956-ffa450edef68-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
6ceadd85dc54ab7e5a58cf51d50289055f3d6bb9,[PATCH 02964/11847] HBASE-3387 Pair does not deep check arrays for- equality--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1053484 13f79535-47bb-0310-9956-ffa450edef68-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
6ebd8e3f2a61591f5d017eb43389efef95ec26a4,"[PATCH 06733/11847] HBASE-8355:- BaseRegionObserver-pre(Compact|Flush|Store)ScannerOpen returns null (Andrew- Purtell, Jesse Yates)--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1483094 13f79535-47bb-0310-9956-ffa450edef68-",c,FALSE,FALSE,FALSE,FALSE,,,,,,,
7181fa35a35a4aa8e2f1bf8d2db39fa87a81e69d,[PATCH 06483/11847] HBASE-8062 Replace HBaseFsck.debugLsr() in- TestFlushSnapshotFromClient with FSUtils.logFileSystemState()--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1463646 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,perfective,replace ()  in (),,TRUE,TRUE,FALSE,FALSE
71ab4ddb1907323ff661d6f1c0a87678f95a7571,[PATCH 09894/11847] HBASE-12731 Heap occupancy based client pushback--,a,FALSE,FALSE,FALSE,FALSE,,,,,,,
74066765bb8ca85864f75bde6091f96207f988cf,"[PATCH 02481/11847] HBASE-2889 Tool to look at HLogs -- parse and- tail -f; added part 1, some fixup of hlog main--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@995222 13f79535-47bb-0310-9956-ffa450edef68-",p,TRUE,FALSE,FALSE,TRUE,multi,"added, fixup",,FALSE,FALSE,TRUE,TRUE
7972ae764b8aef1c2bc2cd07d4cd4f3b14a4aef2,[PATCH 09344/11847] HBASE-12137 Alter table add cf doesn't do- compression test (Virag Kothari)--,c,FALSE,FALSE,FALSE,TRUE,,,,,,,
7fff3ab5f629e07a7b6d8ff56fc32dd68c9766f3,[PATCH 00205/11847] HADOOP-2308 null regioninfo breaks meta scanner--git-svn-id: https://svn.apache.org/repos/asf/lucene/hadoop/trunk/src/contrib/hbase@599875 13f79535-47bb-0310-9956-ffa450edef68-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
85cb78d8788f9f604ba9f644126c3ebf30bdfd7b,[PATCH 06530/11847] HBASE-8287 TestRegionMergeTransactionOnCluster- failed in trunk build -4010--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1465528 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
86335c9fb2587613d01c926308bbdb00db1fb562,[PATCH 02089/11847] HBASE-2365 Double-assignment around split--git-svn-id: https://svn.apache.org/repos/asf/hadoop/hbase/trunk@929856 13f79535-47bb-0310-9956-ffa450edef68-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
886a96aed8bf0594e54197e870fc9d53c1282578,[PATCH 07489/11847] HBASE-9369 Add support for 1- and 2-byte integers- in OrderedBytes and provide types (He Liangliang)--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1524297 13f79535-47bb-0310-9956-ffa450edef68-,a,FALSE,TRUE,TRUE,TRUE,adaptive,,,FALSE,FALSE,TRUE,FALSE
895ccff4f350d1e8c7acc121bb9bb118e164adfa,"[PATCH 02147/11847] Fixing broken build... forgot to add- JVMClusterUtil, etc.--git-svn-id: https://svn.apache.org/repos/asf/hadoop/hbase/trunk@939848 13f79535-47bb-0310-9956-ffa450edef68-",c,TRUE,FALSE,FALSE,FALSE,,,,,,,
8c3a7e4a7dc3a575720b6e812fc91b38cdd211c5,[PATCH 06916/11847] HBASE-8703 [WINDOWS] Timed-out processes exit- with non-zero code causing HealthChecker to report incorrectly. ADDENDUM- patch to fix flaky test--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1499047 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,TRUE,,,,,,,
8d056194e11076f0da84e62f63f86d2abcbcbb60,[PATCH 04250/11847] HBASE-4861 Fix some misspells and extraneous- characters in logs; set some to TRACE--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1205732 13f79535-47bb-0310-9956-ffa450edef68-,p,TRUE,FALSE,FALSE,FALSE,perfective,fixed misseplls,,FALSE,TRUE,FALSE,FALSE
8fcbc4e91c9dd1e7b5a69a416146960f7af1e711,[PATCH 03682/11847] HBASE-4169 FSUtils LeaseRecovery for non HDFS- FileSystems; added 4169-correction.txt  correction--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1155441 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
91749f9c93f0589d0e93e215e068d6b039c2d26a,[PATCH 08112/11847] HBASE-10449 Wrong execution pool configuration in- HConnectionManager--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1563878 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
9214f95cf4e5d19f5d226245043ea0669d276e59,[PATCH 05179/11847] HBASE-6170 Timeouts for row lock and scan should- be separate (Chris Trezzo)--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1354325 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,adaptive,context unclear,uncertain,,,,
961455cd9d5a09f99612eb6a0edb575b9c308b82,"[PATCH 04674/11847] [jira] [HBASE-5074] Support checksums in HBase- block cache--Author: Dhruba--Summary:-HFile is enhanced to store a checksum for each block. HDFS checksum verification-is avoided while reading data into the block cache. On a checksum verification-failure, we retry the file system read request with hdfs checksums switched on-(thanks Todd).--I have a benchmark that shows that it reduces iops on the disk by about 40%. In-this experiment, the entire memory on the regionserver is allocated to the-regionserver's jvm and the OS buffer cache size is negligible. I also measured-negligible (<5%) additional cpu usage while using hbase-level checksums.--The salient points of this patch:--1. Each hfile's trailer used to have a 4 byte version number. I enhanced this so-that these 4 bytes can be interpreted as a (major version number, minor-version). Pre-existing hfiles have a minor version of 0. The new hfile format-has a minor version of 1 (thanks Mikhail). The hfile major version remains-unchanged at 2. The reason I did not introduce a new major version number is-because the code changes needed to store/read checksums do not differ much from-existing V2 writers/readers.--2. Introduced a HFileSystem object which is a encapsulates the FileSystem-objects needed to access data from hfiles and hlogs.  HDFS FileSystem objects-already had the ability to switch off checksum verifications for reads.--3. The majority of the code changes are located in hbase.io.hfie package. The-retry of a read on an initial checksum failure occurs inside the hbase.io.hfile-package itself.  The code changes to hbase.regionserver package are minor.--4. The format of a hfileblock is the header followed by the data followed by the-checksum(s). Each 16 K (configurable) size of data has a 4 byte checksum.  The-hfileblock header has two additional fields: a 4 byte value to store the-bytesPerChecksum and a 4 byte value to store the size of the user data-(excluding the checksum data). This is well explained in the associated-javadocs.--5. I added a test to test backward compatibility. I will be writing more unit-tests that triggers checksum verification failures aggressively. I have left a-few redundant log messages in the code (just for easier debugging) and will-remove them in later stage of this patch. I will also be adding metrics on-number of checksum verification failures/success in a later version of this-diff.--6. By default, hbase-level checksums are switched on and hdfs level checksums-are switched off for hfile-reads. No changes to Hlog code path here.--Test Plan: The default setting is to switch on hbase checksums for hfile-reads,-thus all existing tests actually validate the new code pieces. I will be writing-more unit tests for triggering checksum verification failures.--Reviewers: mbautin--Reviewed By: mbautin--CC: JIRA, tedyu, mbautin, dhruba, todd, stack--Differential Revision: https://reviews.facebook.net/D1521--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1298641 13f79535-47bb-0310-9956-ffa450edef68-",a,TRUE,TRUE,TRUE,TRUE,multi,"support, encapsulate",,TRUE,FALSE,TRUE,FALSE
9c3fba564ca4c860c1d6783458fb988883ef4f8c,[PATCH 00449/11847] HBASE-563   TestRowFilterAfterWrite erroneously- sets master address to 0.0.0.0:60100 rather than relying on conf--git-svn-id: https://svn.apache.org/repos/asf/hadoop/hbase/trunk@644948 13f79535-47bb-0310-9956-ffa450edef68-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
9ccbb766bd98a4958a38ddc840e00b7dfa6230d6,[PATCH 06326/11847] HBASE-8033 Break TestRestoreSnapshotFromClient- into TestRestoreSnapshotFromClient and TestCloneSnapshotFromClient (Ted Yu)--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1454186 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,perfective,break into,,TRUE,TRUE,FALSE,FALSE
a00785136b533e563a9ca408aeaed500f7ad2295,[PATCH 06586/11847] HBASE-8351 Minor typo in Bytes- IllegalArgumentException throw (Raymond Liu)--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1468291 13f79535-47bb-0310-9956-ffa450edef68-,c,FALSE,FALSE,TRUE,FALSE,,,,,,,
a0b240db548102de8ecaf7e7ee27cd0010557b7d,[PATCH 07279/11847] HBASE-9287 TestCatalogTracker depends on the- execution order--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1516292 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,corrective,depends on order,no syntactic evidence,,,,
a170f9ee4e77bc94ed51ff2d143422e27dc1bc01,[PATCH 03912/11847] HBASE-4131 Make the Replication Service pluggable- via a standard interface definition--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1174963 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,TRUE,TRUE,FALSE,,,,,,,
a376c8da9d3fa0e8b600b69cdc30c9fb0d303709,[PATCH 09553/11847] HBASE-12366 Add login code to HBase Canary tool- (Srikanth Srungarapu)--,a,FALSE,FALSE,FALSE,TRUE,,,,,,,
a3856ca9457b0a4a2b0e5f2504b2b0332cbf0e51,[PATCH 02519/11847] HBASE-3017 More log pruning--M conf/log4j.properties-  Make ZKW log at INFO-level-M src/main/java/org/apache/hadoop/hbase/master/AssignmentManager.java-  Log message cleanup.-M src/main/java/org/apache/hadoop/hbase/master/HMaster.java-  Remove excessive hostname+port qualifier on master for zk messages-M src/main/java/org/apache/hadoop/hbase/master/MasterFileSystem.java-  Log message cleanup-M src/main/java/org/apache/hadoop/hbase/master/ServerManager.java-  Format the ServerMonitor message.-M src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java-  Remove excessive hostname on zk message id; just add port-M src/main/java/org/apache/hadoop/hbase/zookeeper/ZKAssign.java-  Cleanup of messages.---git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@999057 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,TRUE,TRUE,FALSE,,,,,,,
a62eecc95a164415d8f924e1c88e2d144282395d,[PATCH 06495/11847] HBASE-7923 force unassign can confirm region- online on any RS to get rid of double assignments--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1464232 13f79535-47bb-0310-9956-ffa450edef68-,c,FALSE,TRUE,TRUE,FALSE,corrective,get rid of double assignments,,FALSE,FALSE,FALSE,TRUE
a6fd48ba12e0f82b3ea937227845a63e5c1f8bf7,[PATCH 08850/11847] HBASE-11499- AsyncProcess.buildDetailedErrorMessage concatenates strings using + in a loop- (Mike Drob)--,p,FALSE,FALSE,FALSE,FALSE,adaptive,concatenate,,,,,
a72066f13f76503665abc5d93fcc6edb65ff3f28,[PATCH 07516/11847] HBASE-9600 TestColumnSchemaModel and- TestTableSchemaModel test cases are failing with IBM IBM Java 6--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1525179 13f79535-47bb-0310-9956-ffa450edef68-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
a8806266b898ee71376ce9722de407ece9ed359a,[PATCH 02209/11847] HBASE-1200 Add bloomfilters--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@946464 13f79535-47bb-0310-9956-ffa450edef68-,a,FALSE,FALSE,FALSE,FALSE,,,,,,,
af522d6852fef03bfd02233f2066156db4459b90,[PATCH 08616/11847] HBASE-11248-KeyOnlyKeyValue-toString() passes- wrong offset to keyToString() (Ram)--,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
b246e68435e8d86a2a12fb8fe6c5aa9d9896ff92,[PATCH 04531/11847] HBASE-5259 Normalize the RegionLocation in- TableInputFormat by the reverse DNS lookup (Liyin Tang)--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1238774 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,adaptive,normalize,,,,,
b58a646039f2b8830118be3bb6378bf534256291,[PATCH 01747/11847] HBASE-1816 Master rewrite; should have removed- safe-mode from regionserver-side too -- Needed to remove the wait up in top- of flush and compactions threads-- used to wait on safe mode... was stuck- there...--git-svn-id: https://svn.apache.org/repos/asf/hadoop/hbase/trunk@830844 13f79535-47bb-0310-9956-ffa450edef68-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
b590cc49acba625d3d076a9722f2ff87a3400be4,[PATCH 01910/11847] HBASE-2124  Useless exception in HMaster on- startup--git-svn-id: https://svn.apache.org/repos/asf/hadoop/hbase/trunk@899441 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,TRUE,TRUE,FALSE,,,,,,,
b6aa74ef6393229a9d08ace867cdccdc63a91c64,[PATCH 06644/11847] HBASE-8299 ExploringCompactionPolicy can get- stuck in rare cases.--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1475966 13f79535-47bb-0310-9956-ffa450edef68-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
b8291d673e065fdc24d82aca9e1e4e110e8d81c2,[PATCH 00200/11847] HADOOP-2295 Fix assigning a region to multiple- servers--git-svn-id: https://svn.apache.org/repos/asf/lucene/hadoop/trunk/src/contrib/hbase@599578 13f79535-47bb-0310-9956-ffa450edef68-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
b9e1d6c698b589368f4a155134e8b2ba00608dc8,[PATCH 03138/11847] HBASE-3653 : Parallelize Server Requests on HBase- Client--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1082648 13f79535-47bb-0310-9956-ffa450edef68-,p,FALSE,FALSE,FALSE,FALSE,adaptive,parallelize,,,,,
bc6ad67d673dfdebd216b021193f736dcf5a76f8,[PATCH 01200/11847] HBASE-1386 NPE in housekeeping--git-svn-id: https://svn.apache.org/repos/asf/hadoop/hbase/trunk@772703 13f79535-47bb-0310-9956-ffa450edef68-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
bd5a2f972f8c896a896f291d644f4f31b0c2395e,[PATCH 05835/11847] HBASE-7307 MetaReader.tableExists should not- return false if the specified table regions has been split (Rajesh)--git-svn-id: https://svn.apache.org/repos/asf/hbase/trunk@1419998 13f79535-47bb-0310-9956-ffa450edef68-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
c12028b5b932403ea2ce77a45ad699a013b8d488,[PATCH 01860/11847] HBASE-2057  Cluster won't stop--git-svn-id: https://svn.apache.org/repos/asf/hadoop/hbase/trunk@894111 13f79535-47bb-0310-9956-ffa450edef68-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
