repo_name,commit,subject,message,bug_in_subject,not_a_bug_in_subject,bug_in_message,not_a_bug_in_message,Is_Bug,Comment,new token
everhopingandwaiting/linux,1fafc7a9353ef68e1b8d4bb130cb6402cf7dfd5a,bridge br_multicast: Ensure to initialize BR_INPUT_SKB_CB(skb)->mrouters_only.,"bridge br_multicast: Ensure to initialize BR_INPUT_SKB_CB(skb)->mrouters_only.

Even with commit 32dec5dd0233ebffa9cae25ce7ba6daeb7df4467 (""bridge
br_multicast: Don't refer to BR_INPUT_SKB_CB(skb)->mrouters_only
without IGMP snooping.""), BR_INPUT_SKB_CB(skb)->mrouters_only is
not appropriately initialized if IGMP/MLD snooping support is
compiled and disabled, so we can see garbage.

Signed-off-by: YOSHIFUJI Hideaki <948b80da4254122ea1e8973dd9930d46b7654cf3@linux-ipv6.org>
Signed-off-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
",FALSE,FALSE,FALSE,FALSE,TRUE,duplicated,
physycom/QGIS,c316a5bc6419b51cc2bb3defda518c5b27fb07b5,Updated czech translation written by Martin Landa  <landa@gama.fsv.cvut.cz>,"Updated czech translation written by Martin Landa  <landa@gama.fsv.cvut.cz>


git-svn-id: 736967b34281393df2c2d27a33b8980e2cefa726@3791 c8812cc2-4d05-0410-92ff-de0c093fc19c
",FALSE,TRUE,FALSE,TRUE,FALSE,,
jvanz/core,6aa0934ffddb046a5358e1ef7f942b7aba2ab1dc,Merge SRC638: 07/13/01 - 23:30:54,"Merge SRC638: 07/13/01 - 23:30:54
",FALSE,TRUE,FALSE,TRUE,FALSE,,
adamtppaw/moodle,59aff0441a34cc78b3d0590dd39492ef9864e6bd,Last tags file!,"Last tags file!
",FALSE,FALSE,FALSE,FALSE,FALSE,,
dje42/gdb,af2136245013fad2f72249258452d5f7154d5719,"When creating user defined types for subroutine and array types, check first to see if a partial type already exists due to a forward reference, and if so, bash it to fit.","When creating user defined types for subroutine and array types, check
first to see if a partial type already exists due to a forward reference,
and if so, bash it to fit.
",FALSE,FALSE,FALSE,FALSE,FALSE,,
nmathewson/linux-2.6,a35b0d695d44410eb1734c9abb632725a3138628,[PATCH] md: allow md array component size to be accessed and set via sysfs,"[PATCH] md: allow md array component size to be accessed and set via sysfs

Signed-off-by: Neil Brown <1c00aa603bb92d594c03cff60ecf8e63b2a5bcb1@suse.de>
Acked-by: Greg KH <79e2475f81a6317276bf7cbb3958b20d289b78df@kroah.com>
Signed-off-by: Andrew Morton <5c1e68b099950c134891f0b6e179498a8ebe9cf9@osdl.org>
Signed-off-by: Linus Torvalds <69652caca27c8b940640ad396ab71f93cacec34f@osdl.org>
",FALSE,FALSE,FALSE,FALSE,FALSE,,
KylinUI/android_kernel_sony_apq8064,a35b0d695d44410eb1734c9abb632725a3138628,[PATCH] md: allow md array component size to be accessed and set via sysfs,"[PATCH] md: allow md array component size to be accessed and set via sysfs

Signed-off-by: Neil Brown <1c00aa603bb92d594c03cff60ecf8e63b2a5bcb1@suse.de>
Acked-by: Greg KH <79e2475f81a6317276bf7cbb3958b20d289b78df@kroah.com>
Signed-off-by: Andrew Morton <5c1e68b099950c134891f0b6e179498a8ebe9cf9@osdl.org>
Signed-off-by: Linus Torvalds <69652caca27c8b940640ad396ab71f93cacec34f@osdl.org>
",FALSE,FALSE,FALSE,FALSE,FALSE,duplicated,
Xhuis/tgfork,599f979bd6c1cb368a1d516f9fda5cf011e8cc1d, - Fixed an issue with remote signallers incorrectly logging.," - Fixed an issue with remote signallers incorrectly logging.

git-svn-id: af9c09e5e5bfa333f52f6fefeba857070ad34abf@5659 316c924e-a436-60f5-8080-3fe189b3f50e
",TRUE,FALSE,TRUE,FALSE,TRUE,incorrectly,
wutiejun/linux,15b914476bf24185534a59fb8e149d465ff79c59,ASoC: hdac_hdmi: Use list to add pins and converters,"ASoC: hdac_hdmi: Use list to add pins and converters

Future platforms may have a different set of pins/converters.
So use lists to add pins and converters based on enumeration.

Also it may be required to connect any converter to any pin
dynamically as per different use cases (for example DP is
connected to pin 6 on skylake board). So this will help in
dynamically select and route.

Fix the dai map as well to use the pin/cvt from list. Not
enabling all dai maps for now.

Signed-off-by: Subhransu S. Prusty <5802be247caf66408bd024ec19beeb4100b80acb@intel.com>
Signed-off-by: Vinod Koul <5cf69c63beb17bf38d63aa0e923ee8256af0e205@intel.com>
Signed-off-by: Mark Brown <b51b9a92386687a9ac927cebfa0f978adeb8cea5@kernel.org>
",FALSE,TRUE,TRUE,TRUE,TRUE,,
FireLord1/android_kernel_motorola_msm8916,92df9b217ee2392024483ba5b85a88d92d60f3c1,net: Fix inner_network_header assignment in skb-copy.,"net: Fix inner_network_header assignment in skb-copy.

Use correct inner offset to set inner_network_offset.
Found by inspection.

Signed-off-by: Pravin B Shelar <95dcc1879f3489c0d5163907cdd946775296b2dd@nicira.com>
Signed-off-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
",TRUE,FALSE,TRUE,FALSE,TRUE,,
DarkStarSword/linux,92df9b217ee2392024483ba5b85a88d92d60f3c1,net: Fix inner_network_header assignment in skb-copy.,"net: Fix inner_network_header assignment in skb-copy.

Use correct inner offset to set inner_network_offset.
Found by inspection.

Signed-off-by: Pravin B Shelar <95dcc1879f3489c0d5163907cdd946775296b2dd@nicira.com>
Signed-off-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
",TRUE,FALSE,TRUE,FALSE,TRUE,duplicated,
resin-io/edison-linux,92df9b217ee2392024483ba5b85a88d92d60f3c1,net: Fix inner_network_header assignment in skb-copy.,"net: Fix inner_network_header assignment in skb-copy.

Use correct inner offset to set inner_network_offset.
Found by inspection.

Signed-off-by: Pravin B Shelar <95dcc1879f3489c0d5163907cdd946775296b2dd@nicira.com>
Signed-off-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
",TRUE,FALSE,TRUE,FALSE,TRUE,duplicated,
tanglei528/nova,028c62f378d06ffbae8f698611e1d1ce80f1ede2,"Merge ""Add support for LXC volumes.""","Merge ""Add support for LXC volumes.""",FALSE,TRUE,FALSE,TRUE,FALSE,,
capsular/freilichtspiele,e58207f2e018c7c496d3a566b1858a393810bfd8,,"
- Fixed another typo: node_default -> node_setting
",FALSE,FALSE,TRUE,TRUE,FALSE,,
jrpikong/bootstrap,59bbb65e5f4ff65592a5458af28d54b325d07586,Merge pull request #16154 from patrickhlauke/focus-active-disambiguation,"Merge pull request #16154 from patrickhlauke/focus-active-disambiguation

Darker style focus/hover on active buttons",FALSE,TRUE,FALSE,TRUE,FALSE,,
crosswalk-project/blink-crosswalk-efl,389c82597cf9cfb07c9294d53ed175ec0ce97d92,ietestcenter/css3/valuesandunits/units-000.htm asserts https://bugs.webkit.org/show_bug.cgi?id=86176,"ietestcenter/css3/valuesandunits/units-000.htm asserts
https://bugs.webkit.org/show_bug.cgi?id=86176

Add it to the Windows Skipped list to get the bots green.

* platform/win/Skipped:

git-svn-id: bf5cd6ccde378db821296732a091cfbcf5285fbd@118458 bbb929c8-8fbe-4397-9dbb-9b2b20218538",TRUE,FALSE,FALSE,FALSE,FALSE,,
evan-a-a/linux-braswell,1b6707056556905b8b864ffc57c08be819a339c5,staging: rts5208: Fixed line over 80 characters.,"staging: rts5208: Fixed line over 80 characters.

Fixes the following checkpatch warning:
WARNING: line over 80 characters.

Signed-off-by: Keerthimai Janarthanan <6bcdcdf08a99277d16131d58c9697ae3381cb563@gmail.com>
Reviewed-by: Sarah Sharp <d4c4fc5069677be84f589aa6e14eedffef9ba12f@linux.intel.com>
Signed-off-by: Greg Kroah-Hartman <4645f7897fd33786a2ee1264d590b3c400559d85@linuxfoundation.org>
",TRUE,FALSE,TRUE,FALSE,FALSE,,
gauravdatir/linux,1b6707056556905b8b864ffc57c08be819a339c5,staging: rts5208: Fixed line over 80 characters.,"staging: rts5208: Fixed line over 80 characters.

Fixes the following checkpatch warning:
WARNING: line over 80 characters.

Signed-off-by: Keerthimai Janarthanan <6bcdcdf08a99277d16131d58c9697ae3381cb563@gmail.com>
Reviewed-by: Sarah Sharp <d4c4fc5069677be84f589aa6e14eedffef9ba12f@linux.intel.com>
Signed-off-by: Greg Kroah-Hartman <4645f7897fd33786a2ee1264d590b3c400559d85@linuxfoundation.org>
",TRUE,FALSE,TRUE,FALSE,FALSE,duplicated,
Mediatrends/fuse,a6ae47a3035c818e573433717a1c45fbf3fba0dc,Don't process enclosures when importing.  Props: skeltoac.  fixes #1771,"Don't process enclosures when importing.  Props: skeltoac.  fixes #1771

git-svn-id: 33a53d2031ff1536f7722bcba09bc6642b9c080a@2953 1a063a9b-81f0-0310-95a4-ce76da25c4cd
",TRUE,FALSE,TRUE,FALSE,FALSE,,
fraxachun/koala-framework,4879c8498130aa0e42a600b03473746a22226db0,die link-tags erben davon...,"die link-tags erben davon...
",FALSE,FALSE,FALSE,FALSE,FALSE,,
willizambrano/android_kernel_motorola_msm8916,3595990a9ccc1b819bfe801940eb05f8a84f253e,ixgbevf: Cleanup accounting for space needed at start of xmit_frame,"ixgbevf: Cleanup accounting for space needed at start of xmit_frame

This change cleans up the accounting needed at the start of xmit_frame so
that we can avoid doing too much work to determine how many descriptors we
will need.

Signed-off-by: Alexander Duyck <af56634f9be8457194a3461ec96c497f138af4ff@intel.com>
Signed-off-by: Greg Rose <fdff95cc3a51f0ebfc2cd0523e9ef9af6ad07484@intel.com>
Tested-by: Sibai Li <7b32709b4fa5663a47e0d1f9518bcee0920157c8@intel.com>
Signed-off-by: Jeff Kirsher <87e35f5be20bb3e67f4ba6b86f5f6be3085b1b3a@intel.com>
",FALSE,FALSE,FALSE,TRUE,FALSE,,
thorsteneckel/otrs,6e0eeef7d1fe32c6c1f2684be042c29fe04cece5,Removed useless newline.,"Removed useless newline.
",FALSE,TRUE,FALSE,TRUE,FALSE,,
J-Liu/qemu,f50dfe457f128632efa0a49e2b2a472e357e00f9,char: remove qemu_chr_finish_socket_connection method,"char: remove qemu_chr_finish_socket_connection method

The qemu_chr_finish_socket_connection method is multiplexing two
different actions into one method. Each caller of it though, only
wants one specific action. The code is shorter & clearer if we
thus remove the method and just inline the specific actions
where needed.

Signed-off-by: Daniel P. Berrange <bb938cf255e055ff3507f2627d214e8e62118fcf@redhat.com>
",FALSE,TRUE,FALSE,TRUE,FALSE,,
somcom3x/android_kernel_nvidia_tegratab,7db6c82a37beabef7b76d232e3d20efacd74bd3a,[ARM] S3C: Move common GPIO code from plat-s3c24xx,"[ARM] S3C: Move common GPIO code from plat-s3c24xx

Move the common parts of the GPIO code into plat-s3c
for use with both the s3c24xx and s3c64xx systems.

Signed-off-by: Ben Dooks <1177f64998f284a7348354b8e91cbbe575d9858a@fluff.org>
",FALSE,TRUE,FALSE,TRUE,FALSE,,
CristianOliveiraDaRosa/discourse,c3e3afcb2ca1fe256f84b2d22e5c4aa290235168,PERF: eliminate N+1 query due to polls,"PERF: eliminate N+1 query due to polls
",FALSE,FALSE,FALSE,FALSE,FALSE,,
FATruden/boto,98fd2fe5f4be8c8d0bf81d8296716fb594118ffe,Fix ItemSet for responses that do not contain TotalResults and TotalPages elements,"Fix ItemSet for responses that do not contain TotalResults and TotalPages elements
",TRUE,FALSE,TRUE,FALSE,TRUE,,
oriontribunal/CoffeeMud,e7d180d67e88b3f330342ce22e2963073bed6026,,"

git-svn-id: svn://192.168.1.10/public/CoffeeMud@6040 0d6f1817-ed0e-0410-87c9-987e46238f29
",FALSE,FALSE,FALSE,FALSE,FALSE,,
MenZil/opencms-core,bb29215850767a769ebb579ae2e90acc353d3729,no message,"no message
",FALSE,FALSE,FALSE,FALSE,FALSE,,
simson/linux,5e34069cc4cf0d38abfc38e19ad4715036de1540,mac80211: fix smatch complains,"mac80211: fix smatch complains

mlme.c
	l.757 ieee80211_dynamic_ps_enable_work(11)
	variable dereferenced before check 'sdata'

mesh_pathtbl.c
	l.650 mesh_path_del(20) double lock 'bottom_half'
	l.663 mesh_path_del(33) double unlock 'bottom_half'

Signed-off-by: Christian Lamparter <2b86d4915b352c348b09e5d907edf5d041a1585c@googlemail.com>
Signed-off-by: John W. Linville <2a53bac7a5d324865ef46ec4c38b2c0fba1456b4@tuxdriver.com>
",TRUE,FALSE,TRUE,FALSE,TRUE,,
NoelMacwan/SXDNickiCM11-OLD,5e34069cc4cf0d38abfc38e19ad4715036de1540,mac80211: fix smatch complains,"mac80211: fix smatch complains

mlme.c
	l.757 ieee80211_dynamic_ps_enable_work(11)
	variable dereferenced before check 'sdata'

mesh_pathtbl.c
	l.650 mesh_path_del(20) double lock 'bottom_half'
	l.663 mesh_path_del(33) double unlock 'bottom_half'

Signed-off-by: Christian Lamparter <2b86d4915b352c348b09e5d907edf5d041a1585c@googlemail.com>
Signed-off-by: John W. Linville <2a53bac7a5d324865ef46ec4c38b2c0fba1456b4@tuxdriver.com>
",TRUE,FALSE,TRUE,FALSE,TRUE,duplicated,
Team-Blackout/Blackout-Monarudo,0338e29178795f0df0e1f3705b5d3effe9c95ff7,[PATCH] switch sd,"[PATCH] switch sd

Signed-off-by: Al Viro <de609eb4d5d70b1d38ec6642adbfc33a2781f63c@zeniv.linux.org.uk>
",FALSE,FALSE,FALSE,FALSE,FALSE,,
travisnielsen/travisnielsen.github.io,5dc43301e9531ef4860d4b5d22efcfa94955e1b4,Visual improvements to the font weight of headers,"Visual improvements to the font weight of headers
",FALSE,FALSE,FALSE,FALSE,FALSE,,
arcardinal/kernel_lge_g3,f79d7e6f6ae397caf219cef1392ca39b3ff10833,net/ll_temac: FIX : Wait for indirect wait to end,"net/ll_temac: FIX : Wait for indirect wait to end

While tracing down a connectivity problem on the temac I connected a
probe to the Cross bar irq, and it was triggered when doing
ifdown->ifup.

This is fixed once waiting for the indirect write to end. Since it is
not on the hot path there is no performance loss.

Signed-off-by: Ricardo Ribalda Delgado <39bb74b16720293e1449e36465485b27216fbd6d@gmail.com>
Signed-off-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
",TRUE,FALSE,TRUE,FALSE,TRUE,,
jgrosseo/AliRoot,389814aa38dc3aac6261dd78aa40543d7fa831c9,Adding a possibility to supress error messages in GetDESegmentation() if detection element with given Id does not exist,"Adding a possibility to supress error messages in GetDESegmentation()
if detection element with given Id does not exist

",TRUE,TRUE,TRUE,FALSE,FALSE,,
jchuang1977/openwrt_981213,51ba54f4037a2f8e42bb2eda874e3faed5db1a21,tools: update quilt to 0.48,"tools: update quilt to 0.48


git-svn-id: c673a1a018ba15e3442847f58d2337db82164816@21146 3c298f89-4303-0410-b956-a3cf2f4a3e73
",FALSE,TRUE,FALSE,TRUE,FALSE,,
alanfgates/hive,57587479fa37b89e671385dc2a22eb4d3e1c2507,"HIVE-9509 : Restore partition spec validation removed by HIVE-9445 (Sergey Shelukhin, reviewed by Ashutosh Chauhan)","HIVE-9509 : Restore partition spec validation removed by HIVE-9445 (Sergey Shelukhin, reviewed by Ashutosh Chauhan)

git-svn-id: c2303eb81cb646bce052f55f7f0d14f181a5956c@1662514 13f79535-47bb-0310-9956-ffa450edef68
",FALSE,TRUE,FALSE,TRUE,FALSE,,
fiesensee/libgdx,d4e7640fe2f77e350582a12f86b5e46a0e02bb08,[fixed] modified FileHandle so i don't have to go crazy with Avian additions.,"[fixed] modified FileHandle so i don't have to go crazy with Avian additions.
",TRUE,TRUE,TRUE,TRUE,TRUE,carzy,
UniGe/moodle,571fa828248b82c1999bac27d1d763346bfcaef6,themes: MDL-19077 implement the renderer_factory instrastructure.,"themes: MDL-19077 implement the renderer_factory instrastructure.

This is part of http://docs.moodle.org/en/Development:Theme_engines_for_Moodle%3F

The concept is that all the print_... functions in weblib get replaced  by methods
on a moodle_core_renderer class. Then, the theme can choose whether to
use the standard moodle_core_renderer class, or another implemenatation of
its own choosing, to generate different HTML.

Also, becuase Moodle is modular, we may need a moodle_mod_forum_renderer
and so on.

In order for the theme to be able to choose which renderers get created, we
introduce the concept  of a renderer factory, as in the factory design pattern.
The theme will choose which factory should be used, and that then creates
the renderer objects based on the module name.

This commit includes 4 types of factory:
* standard_renderer_factory
* custom_corners_renderer_factory
* theme_overridden_renderer_factory
* template_renderer_factory

All this with unit tests and PHP doc comments.

Note, this new code is not actually used yet. Still todo:
1. actually define the moodle_core_renderer class, and deprecate a lot of weblib functions.
2. make theme_setup initialise everything, so it is used.
",FALSE,FALSE,FALSE,TRUE,FALSE,,
sencha/chromium-spacewalk,a5ea63fb4eb45a47f0583a78dcd64dbe5229d86a,Update .DEPS.git,"Update .DEPS.git

git-svn-id: de016e52bd170d2d4f2344f9bf92d50478b649e0@103354 0039d316-1c4b-4281-b951-d872f2087c98
",FALSE,TRUE,FALSE,TRUE,FALSE,,
10headless/hawkthorne-journey,e34f0b1576101414c2e3ec37e6b0e7050053c052,"Revert ""Revert ""introduces sourceIsEnemy prop""""","Revert ""Revert ""introduces sourceIsEnemy prop""""

This reverts commit e8203a34256d417491ab5d10962484ff18931a51.
",TRUE,FALSE,TRUE,FALSE,TRUE,,
UBERTC/GCC-UBER,0642e37d14b41c5d7f3964645e76047195f361e4,"Add define_split to simplify ""(unsigned) x > 0xffffff"".","Add define_split to simplify ""(unsigned) x > 0xffffff"".


git-svn-id: f6cd6ed445f7c5c5e7cd80420316aa063df86e93@6988 138bc75d-0d04-0410-961f-82ee72b054a4
",FALSE,TRUE,FALSE,FALSE,FALSE,,
shiwenqiang/emacs,0f2ac578ce57273e4f89dadcca864b80e44765a9,*** empty log message ***,"*** empty log message ***
",FALSE,FALSE,FALSE,FALSE,FALSE,,
Rox-/android_kernel_samsung_s3ve3g,9f17f2874834f4cdbe48cc05676d8f7558793204,[ARM] 5118/1: pxafb: add exit and remove handlers,"[ARM] 5118/1: pxafb: add exit and remove handlers

This patch adds exit and remove handlers to pxafb so that it can be loaded
and unloaded as a module.

Signed-off-by: Jaya Kumar <0c2a6cec462dd133a84c8dd2f380e35deb9fbf17@gmail.com>
Acked-by: Krzysztof Helt <e36322531041744f35a39a40f0faffcfb5b388ff@wp.pl>
Acked-by: Eric Miao <e9e0335ae43eee51396737d09983d9b25d00e51e@marvell.com>
Signed-off-by: Russell King <f6aa0246ff943bfa8602cdf60d40c481b38ed232@arm.linux.org.uk>
",FALSE,TRUE,FALSE,TRUE,FALSE,,
antoinevg/faudiostream,53d4574a5afadc5fcb12f45364f5ac46f737b28f,"removed default ""unknwo(n)"" strings, replaced by empty strings","removed default ""unknwo(n)"" strings, replaced by empty strings
",FALSE,TRUE,FALSE,TRUE,FALSE,,
Squeegee/batik,4a428cae0283798d02e70573d0360113047e631b,Removed TestReportMailer as it is not used and is only causing build issues because mail.jar and activation.jar are not included in the distribution,"Removed TestReportMailer as it is not used and is only causing build issues because mail.jar and activation.jar are not included in the distribution


git-svn-id: 761cee9cd64d065b967522152dca98f4d60d94f4@201072 13f79535-47bb-0310-9956-ffa450edef68
",FALSE,TRUE,FALSE,TRUE,FALSE,,
vhpham80/openwrt,7df29daa8f5383a5dcd056de57c202cc87e3940d,fix make variable overriding for package makefiles on the command line,"fix make variable overriding for package makefiles on the command line


git-svn-id: c673a1a018ba15e3442847f58d2337db82164816@12204 3c298f89-4303-0410-b956-a3cf2f4a3e73
",TRUE,FALSE,TRUE,FALSE,TRUE,,
Jonekee/chromium.src,90d982ed2e80b16dbdc409031faf7fc3d439949a,Disabling failing ExternalCookieHandlerTest tests,"Disabling failing ExternalCookieHandlerTest tests

Review URL: http://codereview.chromium.org/271111

git-svn-id: de016e52bd170d2d4f2344f9bf92d50478b649e0@29207 0039d316-1c4b-4281-b951-d872f2087c98
",TRUE,FALSE,TRUE,FALSE,FALSE,,
Razdroid/razdroid-kernel,78720897459a0ed3843c80e9bd9ef1b2f7ae5c8f,rt2x00: Don't use pskb_expand_head(),"rt2x00: Don't use pskb_expand_head()

rt2x00pci allocates DMA for descriptor and data,
rt61pci doesn't use this for the beacon, but it can
use the descriptor part as temporary buffer instead
of using pskb_expand_head().
Using this temporary buffer is obviously much better
then reallocating the skb buffer...

At the same time we can set the data length for the
beacon queue at 0, to make sure no DMA is allocated for
data (but just for the descriptor).

Signed-off-by: Ivo van Doorn <eb95d5f7a69eb0f8d26a960fe33483acdf581277@gmail.com>
Signed-off-by: John W. Linville <2a53bac7a5d324865ef46ec4c38b2c0fba1456b4@tuxdriver.com>
",FALSE,FALSE,FALSE,FALSE,FALSE,,
x-y-z/cabal,b9bc8f94572741e46909dd748fc1401a0716d898,Separate the construction of the exclusion list from its use Previously directly inserted packages into the excluded package list. Now we generate a list of them and then add them. We want the list of newly excluded packages separately because it is interesting information to report to the user when -v is on.,"Separate the construction of the exclusion list from its use
Previously directly inserted packages into the excluded package
list. Now we generate a list of them and then add them. We want
the list of newly excluded packages separately because it is
interesting information to report to the user when -v is on.
",FALSE,TRUE,FALSE,TRUE,FALSE,,
bivisual/WordPress,354b44f1ea3784328537d8e010cadd6d2cac5682,Reduce font size for long titles,"Reduce font size for long titles

git-svn-id: 33a53d2031ff1536f7722bcba09bc6642b9c080a@9583 1a063a9b-81f0-0310-95a4-ce76da25c4cd
",FALSE,FALSE,FALSE,FALSE,FALSE,,
computersforpeace/chromeos,0a4a6647426ff65332e66bc84ab19a64ac58114f,asm-generic: uaccess: Spelling s/a ny/any/,"asm-generic: uaccess: Spelling s/a ny/any/

Signed-off-by: Geert Uytterhoeven <0da414d9d963da4039c2a0525b1844228075aa58@linux-m68k.org>
Signed-off-by: Jiri Kosina <ed58f755cc8caaf10c3e8c731a8b86fb8f13d6cb@suse.cz>
",FALSE,FALSE,FALSE,FALSE,FALSE,,
Y-liulian/xv6-public,03b6376f56074cd1dcbb1b35639e303c3a8a0181,standardize on unnamed args in prototypes,"standardize on unnamed args in prototypes
",FALSE,FALSE,FALSE,FALSE,FALSE,,
RioBlancoDesign/rbwp,bd6038ce1a100202bc5e236ec6618475cbacef9f,Provide the attachment_id of a media item in the XML-RPC call wp.getMediaItem.,"Provide the attachment_id of a media item in the XML-RPC call wp.getMediaItem.

Props skithund
Fixes #18683


git-svn-id: 33a53d2031ff1536f7722bcba09bc6642b9c080a@19885 1a063a9b-81f0-0310-95a4-ce76da25c4cd
",FALSE,FALSE,TRUE,FALSE,FALSE,,
benschulz/servo,b951c2f9638eaed90bdea440bed66354d95cd92b,tests: ensure bootstrapping for wpt,"tests: ensure bootstrapping for wpt
",FALSE,FALSE,FALSE,FALSE,FALSE,,
Think-Silicon/linux-thinksilicon,6a504a751124889e0bdbb25963a7edf7aeedb7bd,ASoC: Add initial WM8995 driver,"ASoC: Add initial WM8995 driver

The WM8995 is a digital audio hub CODEC designed for smartphones.
The current driver supports most of the basic functionality of the
WM8995.

Signed-off-by: Dimitris Papastamos <a91262282f71bb8488398dcc9202f777d0206664@opensource.wolfsonmicro.com>
Acked-by: Liam Girdwood <a57ef363056e61beffa2efa59c68550d40db03b0@slimlogic.co.uk>
Signed-off-by: Mark Brown <b51b9a92386687a9ac927cebfa0f978adeb8cea5@opensource.wolfsonmicro.com>
",FALSE,TRUE,FALSE,TRUE,FALSE,,
OlafLee/java-algorithms-implementation,18c9774f6a9e253799c24c8f429ccd6fa65ad7b0,Reset variables in static graph based methods,"Reset variables in static graph based methods

git-svn-id: 1708c3ad9ff9eb03a5ee6f7d8258d0b3769e07ec@384 032fbc0f-8cab-eb90-e552-f08422b9a96a
",FALSE,FALSE,FALSE,FALSE,FALSE,,
yseung123/android_kernel_oneplus_msm8994,4085bcc682e1276ab4ac2da9866daadf944d7167,mtd: tests: add multiblock erase test to the mtd_speedtest,"mtd: tests: add multiblock erase test to the mtd_speedtest

New multiblock erase speed test is added to mtd_speedtest.
It consists of 2-, 4-, 8-, 16-, 32- and 64-blocks at once
multiblock erase tests.

Signed-off-by: Roman Tereshonkov <4ec1b26fbff50057418ca3f315286372aa1ae1bb@nokia.com>
Signed-off-by: Artem Bityutskiy <19b5733dcea388885746d36043d3568bba5b4df7@nokia.com>
Signed-off-by: David Woodhouse <b460d66aaf00c296a3db1c1d9eeafc081d5f7d70@intel.com>
",FALSE,TRUE,FALSE,TRUE,FALSE,,
wongsyrone/openwrt-1,5d683a23366d27c39acf3a1d4aa9170be2f4ddde,add pptp client,"add pptp client


git-svn-id: b58b266a697b410d7896548b64a74808ed28ce2b@376 3c298f89-4303-0410-b956-a3cf2f4a3e73
",FALSE,TRUE,FALSE,FALSE,FALSE,,
nuss/supercollider,d09ccc589474284a4b26d519323343f0a6462a95,PdefAllGui: catch error if keys cannot be sorted.,"PdefAllGui: catch error if keys cannot be sorted.

git-svn-id: 862dfb0a87bde8384fe22bc4dc6968ec7c7ecd70@9213 a380766d-ff14-0410-b294-a243070f3f08
",TRUE,FALSE,TRUE,FALSE,TRUE,,
tkdrg/-tg-station,8597fbd71514270c2c2a58eaa8553d44cd74ba6c,Fix for issue 324 (what the hell was the point of moved_recently if it's stuck at one after moving and has no impact outside of electropacks),"Fix for issue 324 (what the hell was the point of moved_recently if it's stuck at one after moving and has no impact outside of electropacks)

git-svn-id: af9c09e5e5bfa333f52f6fefeba857070ad34abf@2997 316c924e-a436-60f5-8080-3fe189b3f50e
",TRUE,TRUE,TRUE,TRUE,TRUE,hell,
rossjones/ScraperWikiX,5a61fea52ad56df5201dd99bbfad1a0453763a4e,Merging changes into stable,"Merging changes into stable
",FALSE,TRUE,FALSE,TRUE,FALSE,,
insofter/buildroot,daf30631d84c251cd085856a1cd4f16cd765e448,acpid: use $(MAKE) in acpid-clean instead of hardcoding make,"acpid: use $(MAKE) in acpid-clean instead of hardcoding make
",FALSE,FALSE,FALSE,FALSE,FALSE,,
JonFerrera/angular.js,9865a7c0ad678fa6a3daa2719e37d94aeb62f67b,"docs(ngCloak): style name is ng-cloak, not ngCloak","docs(ngCloak): style name is ng-cloak, not ngCloak

Closes #5374
",FALSE,FALSE,FALSE,FALSE,FALSE,,
canvg/canvg,1760fe1899a02400da7f264cd9c0aabacab75279,processing commas between transforms (fixes Issue 191),processing commas between transforms (fixes Issue 191),TRUE,TRUE,TRUE,TRUE,TRUE,,
blorente/scummvm,6d9237509365f5d385e9c3fd80d44cac0bccfffe,Fix for bug #775512,"Fix for bug #775512

svn-id: r9117
",TRUE,FALSE,TRUE,FALSE,TRUE,,
NoelMacwan/SXDNickiCM11-OLD,9ae6399f0178c49a6e9cb7562ecc2f7d10c9f195,[MIPS] Fix CONFIG_BUILD_ELF64 kernels with symbols in CKSEG0.,"[MIPS] Fix CONFIG_BUILD_ELF64 kernels with symbols in CKSEG0.

The __pa() for those did assume that all symbols have XKPHYS values and
the math fails for any other address range.

Signed-off-by: Ralf Baechle <92f48d309cda194c8eda36aa8f9ae28c488fa208@linux-mips.org>
",TRUE,FALSE,TRUE,TRUE,TRUE,,
nismoryco/kernel-msm,a42e534f1b6be7f2f68f83d29588c3f2736b4d25,bonding: fix parameter parsing,"bonding: fix parameter parsing

	My last fix (commit ece95f7fefe3afae19e641e1b3f5e64b00d5b948)
didn't handle one case correctly.  This resolves that, and it will now
correctly parse parameters with arbitrary white space, and either text
names or mode values.

Signed-off-by: Jay Vosburgh <9ab50f27d4201db9b28483ba83c48ebafbb2aa17@us.ibm.com>
Signed-off-by: Jeff Garzik <f3e731dfa293c7a83119d8aacfa41b5d2d780be9@garzik.org>
Signed-off-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
",TRUE,FALSE,TRUE,FALSE,TRUE,,
