repo_name,commit,message,Is_Security,Justification,Certain,Comment,Sampling
googleapis/elixir-google-api,5e3a7387975b1603eb7da4038d2460e0dcb2c193,"Regenerate CloudAsset client (#6860)

This PR was generated using Autosynth. :rainbow:


<details><summary>Log from Synthtool</summary>

```
2020-12-11 05:26:20,185 synthtool [DEBUG] > Executing /home/kbuilder/.cache/synthtool/elixir-google-api/synth.py.
On branch autosynth-cloudasset
nothing to commit, working tree clean
2020-12-11 05:26:21,908 synthtool [DEBUG] > Running: docker run --rm -v/tmpfs/tmp/tmpv26ss0fd/repo:/workspace -v/var/run/docker.sock:/var/run/docker.sock -e USER_GROUP=1000:1000 -w /workspace gcr.io/cloud-devrel-public-resources/elixir19 scripts/generate_client.sh CloudAsset
DEBUG:synthtool:Running: docker run --rm -v/tmpfs/tmp/tmpv26ss0fd/repo:/workspace -v/var/run/docker.sock:/var/run/docker.sock -e USER_GROUP=1000:1000 -w /workspace gcr.io/cloud-devrel-public-resources/elixir19 scripts/generate_client.sh CloudAsset
/workspace /workspace
[33mThe mix.lock file was generated with a newer version of Hex. Update your client by running `mix local.hex` to avoid losing data.[0m
Resolving Hex dependencies...
Dependency resolution completed:
Unchanged:
  certifi 2.5.1
  google_api_discovery 0.7.0
  google_gax 0.3.2
  hackney 1.15.2
  idna 6.0.0
  jason 1.2.1
  metrics 1.0.1
  mime 1.3.1
  mimerl 1.2.0
  oauth2 0.9.4
  parse_trans 3.3.0
  poison 3.1.0
  ssl_verify_fun 1.1.5
  temp 0.4.7
  tesla 1.3.3
  unicode_util_compat 0.4.1
* Getting google_api_discovery (Hex package)
* Getting tesla (Hex package)
* Getting oauth2 (Hex package)
* Getting temp (Hex package)
* Getting jason (Hex package)
* Getting poison (Hex package)
* Getting hackney (Hex package)
* Getting certifi (Hex package)
* Getting idna (Hex package)
* Getting metrics (Hex package)
* Getting mimerl (Hex package)
* Getting ssl_verify_fun (Hex package)
* Getting unicode_util_compat (Hex package)
* Getting parse_trans (Hex package)
* Getting mime (Hex package)
* Getting google_gax (Hex package)
[33mThe mix.lock file was generated with a newer version of Hex. Update your client by running `mix local.hex` to avoid losing data.[0m
==> temp
Compiling 3 files (.ex)
Generated temp app
===> Compiling parse_trans
===> Compiling mimerl
===> Compiling metrics
===> Compiling unicode_util_compat
===> Compiling idna
==> jason
Compiling 8 files (.ex)
Generated jason app
warning: String.strip/1 is deprecated. Use String.trim/1 instead
  /workspace/deps/poison/mix.exs:4

==> poison
Compiling 4 files (.ex)
warning: Integer.to_char_list/2 is deprecated. Use Integer.to_charlist/2 instead
  lib/poison/encoder.ex:173

Generated poison app
==> ssl_verify_fun
Compiling 7 files (.erl)
Generated ssl_verify_fun app
===> Compiling certifi
===> Compiling hackney
==> oauth2
Compiling 13 files (.ex)
Generated oauth2 app
==> mime
Compiling 2 files (.ex)
Generated mime app
==> tesla
Compiling 26 files (.ex)
Generated tesla app
==> google_gax
Compiling 5 files (.ex)
Generated google_gax app
==> google_api_discovery
Compiling 21 files (.ex)
Generated google_api_discovery app
==> google_apis
Compiling 28 files (.ex)
Generated google_apis app

13:26:51.724 [info]  FETCHING: https://cloudasset.googleapis.com/$discovery/GOOGLE_REST_SIMPLE_URI?version=v1

13:26:51.855 [info]  FOUND: https://cloudasset.googleapis.com/$discovery/GOOGLE_REST_SIMPLE_URI?version=v1
Revision check: old=20201115, new=20201204, generating=true
Creating leading directories
Writing AccessSelector to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/access_selector.ex.
Writing AnalyzeIamPolicyLongrunningRequest to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/analyze_iam_policy_longrunning_request.ex.
Writing AnalyzeIamPolicyResponse to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/analyze_iam_policy_response.ex.
Writing Asset to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/asset.ex.
Writing AuditConfig to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/audit_config.ex.
Writing AuditLogConfig to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/audit_log_config.ex.
Writing BatchGetAssetsHistoryResponse to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/batch_get_assets_history_response.ex.
Writing BigQueryDestination to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/big_query_destination.ex.
Writing Binding to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/binding.ex.
Writing CreateFeedRequest to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/create_feed_request.ex.
Writing Empty to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/empty.ex.
Writing Explanation to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/explanation.ex.
Writing ExportAssetsRequest to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/export_assets_request.ex.
Writing Expr to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/expr.ex.
Writing Feed to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/feed.ex.
Writing FeedOutputConfig to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/feed_output_config.ex.
Writing GcsDestination to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/gcs_destination.ex.
Writing GoogleCloudAssetV1Access to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/google_cloud_asset_v1_access.ex.
Writing GoogleCloudAssetV1AccessControlList to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/google_cloud_asset_v1_access_control_list.ex.
Writing GoogleCloudAssetV1BigQueryDestination to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/google_cloud_asset_v1_big_query_destination.ex.
Writing GoogleCloudAssetV1Edge to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/google_cloud_asset_v1_edge.ex.
Writing GoogleCloudAssetV1GcsDestination to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/google_cloud_asset_v1_gcs_destination.ex.
Writing GoogleCloudAssetV1Identity to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/google_cloud_asset_v1_identity.ex.
Writing GoogleCloudAssetV1IdentityList to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/google_cloud_asset_v1_identity_list.ex.
Writing GoogleCloudAssetV1Resource to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/google_cloud_asset_v1_resource.ex.
Writing GoogleCloudOrgpolicyV1BooleanPolicy to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/google_cloud_orgpolicy_v1_boolean_policy.ex.
Writing GoogleCloudOrgpolicyV1ListPolicy to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/google_cloud_orgpolicy_v1_list_policy.ex.
Writing GoogleCloudOrgpolicyV1Policy to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/google_cloud_orgpolicy_v1_policy.ex.
Writing GoogleCloudOrgpolicyV1RestoreDefault to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/google_cloud_orgpolicy_v1_restore_default.ex.
Writing GoogleIdentityAccesscontextmanagerV1AccessLevel to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/google_identity_accesscontextmanager_v1_access_level.ex.
Writing GoogleIdentityAccesscontextmanagerV1AccessPolicy to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/google_identity_accesscontextmanager_v1_access_policy.ex.
Writing GoogleIdentityAccesscontextmanagerV1BasicLevel to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/google_identity_accesscontextmanager_v1_basic_level.ex.
Writing GoogleIdentityAccesscontextmanagerV1Condition to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/google_identity_accesscontextmanager_v1_condition.ex.
Writing GoogleIdentityAccesscontextmanagerV1CustomLevel to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/google_identity_accesscontextmanager_v1_custom_level.ex.
Writing GoogleIdentityAccesscontextmanagerV1DevicePolicy to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/google_identity_accesscontextmanager_v1_device_policy.ex.
Writing GoogleIdentityAccesscontextmanagerV1OsConstraint to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/google_identity_accesscontextmanager_v1_os_constraint.ex.
Writing GoogleIdentityAccesscontextmanagerV1ServicePerimeter to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/google_identity_accesscontextmanager_v1_service_perimeter.ex.
Writing GoogleIdentityAccesscontextmanagerV1ServicePerimeterConfig to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/google_identity_accesscontextmanager_v1_service_perimeter_config.ex.
Writing GoogleIdentityAccesscontextmanagerV1VpcAccessibleServices to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/google_identity_accesscontextmanager_v1_vpc_accessible_services.ex.
Writing IamPolicyAnalysis to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/iam_policy_analysis.ex.
Writing IamPolicyAnalysisOutputConfig to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/iam_policy_analysis_output_config.ex.
Writing IamPolicyAnalysisQuery to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/iam_policy_analysis_query.ex.
Writing IamPolicyAnalysisResult to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/iam_policy_analysis_result.ex.
Writing IamPolicyAnalysisState to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/iam_policy_analysis_state.ex.
Writing IamPolicySearchResult to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/iam_policy_search_result.ex.
Writing IdentitySelector to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/identity_selector.ex.
Writing Inventory to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/inventory.ex.
Writing Item to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/item.ex.
Writing ListFeedsResponse to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/list_feeds_response.ex.
Writing Operation to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/operation.ex.
Writing Options to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/options.ex.
Writing OsInfo to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/os_info.ex.
Writing OutputConfig to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/output_config.ex.
Writing PartitionSpec to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/partition_spec.ex.
Writing Permissions to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/permissions.ex.
Writing Policy to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/policy.ex.
Writing PubsubDestination to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/pubsub_destination.ex.
Writing Resource to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/resource.ex.
Writing ResourceSearchResult to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/resource_search_result.ex.
Writing ResourceSelector to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/resource_selector.ex.
Writing SearchAllIamPoliciesResponse to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/search_all_iam_policies_response.ex.
Writing SearchAllResourcesResponse to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/search_all_resources_response.ex.
Writing SoftwarePackage to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/software_package.ex.
Writing Status to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/status.ex.
Writing TemporalAsset to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/temporal_asset.ex.
Writing TimeWindow to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/time_window.ex.
Writing UpdateFeedRequest to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/update_feed_request.ex.
Writing VersionedPackage to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/versioned_package.ex.
Writing WindowsQuickFixEngineeringPackage to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/windows_quick_fix_engineering_package.ex.
Writing WindowsUpdateCategory to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/windows_update_category.ex.
Writing WindowsUpdatePackage to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/windows_update_package.ex.
Writing ZypperPatch to clients/cloud_asset/lib/google_api/cloud_asset/v1/model/zypper_patch.ex.
Writing Feeds to clients/cloud_asset/lib/google_api/cloud_asset/v1/api/feeds.ex.
Writing Operations to clients/cloud_asset/lib/google_api/cloud_asset/v1/api/operations.ex.
Writing V1 to clients/cloud_asset/lib/google_api/cloud_asset/v1/api/v1.ex.
Writing connection.ex.
Writing metadata.ex.
Writing mix.exs
Writing README.md
Writing LICENSE
Writing .gitignore
Writing config/config.exs
Writing test/test_helper.exs
[33mThe mix.lock file was generated with a newer version of Hex. Update your client by running `mix local.hex` to avoid losing data.[0m

13:26:53.608 [info]  Bumping patch
fixing file permissions
2020-12-11 05:26:56,433 synthtool [DEBUG] > Wrote metadata to clients/cloud_asset/synth.metadata.
DEBUG:synthtool:Wrote metadata to clients/cloud_asset/synth.metadata.

```
</details>

Full log will be available here:
https://source.cloud.google.com/results/invocations/e4e12955-5619-4f07-9b11-80ba84a2a12d/targets

- [ ] To automatically regenerate this PR, check this box.",FALSE,poision,,,22_mar_2021_pos_5b4cdc2fafbd6f8947d21a7e3c7c1d217c85e3df
openstack/tripleo-heat-templates,b61156785517f767a9ad0ee1613588f6b049fc8c,"Only generate Octavia certs on stack create

We are regenerating octavia certs whenever an overcloud is updated,
breaking any deployments using the auto-generated certs. Certificate
updates after the initial deployment require special handling and
shouldn't be performed by stack updates/upgrades at this time.

Depends-On: I90bb377c76f51db906de64c134271ec866d11bb5
Closes-Bug: #1838039
Change-Id: I05f69df627e5637fdb254285cb3ad6d3d8328f90
",TRUE,certificate,,,22_mar_2021_pos_5b4cdc2fafbd6f8947d21a7e3c7c1d217c85e3df
umbraco/Umbraco-CMS,9469b0b844d47328a557cf66e517c3059f646ebd,"Fixes: U4-6402 Grid config file should be merged with package.manifests & U4-6427 Grid config file has caching problems because it's downloaded as a static file

This also fixes up the OutputCaching params on the BackOfficeController since OutputCache is bypassed when an action requires authentication, so now we manually do some caching when not in debug mode for authorized actions (of course auth happens before any cached response can occur). This also fixes up the static caching that was happening with the ManifestBuilder so now when that is not in use it gives back it's memory. This also fixes up any client side caching that was happening on BackOfficeController - before we were allowing client cache to happen for a few actions on that controller which is incorrect, we need to disable all client cache for all actions on that controller.
",FALSE,bypassed,,,22_mar_2021_pos_5b4cdc2fafbd6f8947d21a7e3c7c1d217c85e3df
tprrt/linux-stable,040cda8a15210f19da7e29232c897ca6ca6cc950,"Merge tag 'wireless-drivers-2019-12-17' of git://git.kernel.org/pub/scm/linux/kernel/git/kvalo/wireless-drivers

Kalle Valo says:

====================
wireless-drivers fixes for v5.5

First set of fixes for v5.5. Fixing security issues, some regressions
and few major bugs.

mwifiex

* security fix for handling country Information Elements (CVE-2019-14895)

* security fix for handling TDLS Information Elements

ath9k

* fix endian issue with ath9k_pci_owl_loader

mt76

* fix default mac address handling

iwlwifi

* fix merge damage which lead to firmware crashing during boot on some devices

* fix device initialisation regression on some devices
====================

Signed-off-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
",TRUE,security,,,22_mar_2021_pos_4f0da267bc6cb9783426d9f38bf1d1a075d9541b
hal/hal.next,77a7338f739c758063e77d881b21873d573b2e48,"EAP7-1011/HAL-1471 Support for authentication in Keycloak SSO
https://issues.jboss.org/browse/HAL-1471
",TRUE,authentication,,,22_mar_2021_pos_4f0da267bc6cb9783426d9f38bf1d1a075d9541b
jackycute/HackMD,5467e6da8debc35befd5891bbe393a22f269117d,"Fixed socket session secure might not apply properly
",TRUE,secure,,,22_mar_2021_pos_4f0da267bc6cb9783426d9f38bf1d1a075d9541b
GluuFederation/oxAuth,c36f7362ce15a87887e9232937266e869bc71f19,"Decrypt bindPassword in basic multi auth script

https://github.com/GluuFederation/oxAuth/issues/1409
",TRUE,"decrypt, password",,,22_mar_2021_pos_4f0da267bc6cb9783426d9f38bf1d1a075d9541b
kubeflow/kfserving,17b6c04bac13e99ee1830a320bc93e388d3a0237,"[POC] Multi-Model Puller (#989)

* [WIP] Beginning logic for multi-model puller

* change version to memory

* moving puller to cmd

* add downloader and requester logic

* add retry logic to donwload

* resolve intial comments

* resolve comments and rebase

* resolve comments

* resolve comments and add s3 logic

* have downloaded models be under a modelname

* resolve comments

* add unload logic

* added retry logic and further hardening for failures

* resolve comments and handle on-start

* resolve comments and reorganize

* fmt

* resolve comments

* inline puller

* update go mod

* move comment

* remove unnnecessary comment",FALSE,hardening,,,22_mar_2021_pos_4f0da267bc6cb9783426d9f38bf1d1a075d9541b
btcsuite/btcd,1d0c09a8523ccdb52a876a68ffa4a80d95b61c84,"Require TLS 1.2 minimum.

This prevents a downgrade attack to the vulnerable SSLv3.  While here,
go ahead and require at least TLS 1.2 since TLS 1.0 and 1.1 have their
own set of issues and it's only a matter of time before those would
need to be completely avoided as well.

ok @davecgh
",TRUE,attack,,,22_mar_2021_pos_4f0da267bc6cb9783426d9f38bf1d1a075d9541b
Notalib/nativescript-audioplayer,e367b9dc88f72cd7522bd1744395ccfcffddda21,"fix: android.security.NetworkSecurityPolicy was first added in SDK 23

android.security.NetworkSecurityPolicy.isCleartextTrafficPermitted(string) was added in SDK 24
",TRUE,security,,,22_mar_2021_pos_4f0da267bc6cb9783426d9f38bf1d1a075d9541b
androguard/androguard,dc704a3d27d57fe7b80ec4e8915f54520e9460db,"improve permissions
",TRUE,permissions,,,22_mar_2021_pos_4f0da267bc6cb9783426d9f38bf1d1a075d9541b
advancedtelematic/aktualizr,216cb84db98e9b0f8c6c1c407f480c5dd0b3cf62,"Merge pull request #33 from advancedtelematic/bugfix/include_path

Fix include paths for auth_test.",TRUE,auth,,,22_mar_2021_pos_4f0da267bc6cb9783426d9f38bf1d1a075d9541b
Asqatasun/Asqatasun,d3eec7730f048d000047db6873a5c52a2254e640,"site-scope test : injection of processRemarkService to retrieve Remarks of ProcessResult when consolidating (patch2 in beta7 tag) -> rules side
",FALSE,injection.. to retrive,,,22_mar_2021_pos_4f0da267bc6cb9783426d9f38bf1d1a075d9541b
TID-Lab/aggie,44f597f2552a8f520ea918981ccdb0ba1ce44034,"Merge branch 'dstroot-reset'

* dstroot-reset: (27 commits)
  Added comments to User model on instance methods and mongoose middleware.
  Updated login template
  Add success flash notification on successful password reset
  Forgot password token changed to hex instead of base64 to avoid having slashes in the url
  Merged first and second waterfall steps into one, added var secrets = require('../config/secrets');, and mongoose query now returns a user object instead of an array
  Converted reset controller from eventemitter to async.waterfall.
  Added callback to async.waterfall for error handling via express middleware
  Renamed forgot password link
  Updated reset password template
  Cleaned up and refactored reset password template
  Updated schema's default values for password token and expires fields
  Update flash message on successful forgot password request
  Update contributing section
  Update POST /forgot description.
  Refactor Forgot controller
  Converted workflow/eventemitter code to async.waterfall
  Update error flash message, redirect to /forgot if no reset token is found or if it has expired
  Updated expiration of password token to 1hr, updated flash message when email is sent with password recovery instructions.
  Removed user _id from reset route. Use only token value. It's random enough that you don't need to include user id as well.
  Updated email template text, removed token salting, changed token to base64 (24bit)
  ...
",TRUE,passwod,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
phac-nml/irida,15f655085d2c9bbbc5760d4e25d284cb06d31c9e,"applied permissions to service
",TRUE,premissions,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
resamsel/translatr,3b479d5201ab4b42fef926e06c39910f393b7767,"Fix: Remove default username and password from translatr.conf
",TRUE,password,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
edgedb/edgedb,aa5f661c42487d8e7e943cdd78b8c02a0d6dc8a6,"Add support for protocol negotiation

The initial message sent by the client is now a regular framed
`ProtocolVersion` message.  It contains the major and the minor versions
of the protocol, as well as an arbitrary set of protocol extensions that
consist of the extension name and an optional set of extension options.

If the server fully supports the requested protocol version and the
requested extensions, it proceeds directly to the authentication phase.
Otherwise a `NegotiateProtocolVersion` message is sent back to the
client with the same format as the initial `ProtocolVersion` message
containing the version and the extensions that the server can support.
",TRUE,authentication,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
joncampbell123/dosbox-x,e9bb62879cfe01876feb3d020c380c3a7a1b981f,"Disable dos_network2 in MinGW builds.

GCC 5 is currently failing at:

	dos/libdos.a(dos_files.o):dos_files.cpp:(.rdata$.refptr._nhandle[.refptr._nhandle]+0x0): undefined reference to `_nhandle'
",FALSE,dos,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
symfony/Translation,cb7cd7d1d32f6f58e80ef8a6570bf0a7e9cb6d1b,"Merge branch '4.4'

* 4.4:
  cs fix
  Fix inconsistent return points.
  [Config] Add handling for ignored keys in ArrayNode::mergeValues.
  Fix inconsistent return points.
  [Security/Core] UserInterface::getPassword() can return null
  cs fix
  cs fix
  Fix missing exporter in PHPUnit constraint poylfill
  added `Process::getLastOutputTime()` method
  [Router] Fix TraceableUrlMatcher behaviour with trailing slash
  [HttpKernel] Remove outdated docblock comment
  Fix handling for session parameters
  Revert ""bug #33092 [DependencyInjection] Improve an exception message (fabpot)""
",TRUE,password,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
CancerCollaboratory/dockstore,f4b90294c2a8f07fb6016feb8d1f3a56a24d6217,"update secret archive
",TRUE,secret,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
openfoodfoundation/openfoodnetwork,89056e13edc8e65abbe038d0246a6a203f68a44c,"Extract order permissions to a separate class
",TRUE,premissions,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
backdrop-ops/backdrop-pantheon,85ea341384cda57c6a7a3f7ac001a4e6667c1848,"Merge pull request #475 from tarekdj/7.29-relase

Issue #343: SA-CORE-2014-003 - Drupal core - Multiple vulnerabilities.",TRUE,vulnerabilities,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
ilscipio/scipio-erp,c8421a1bca26a9671d63ffede5ded3f8c09d721c,"upstream merge: all: permission services: localize permission check label

1 minor commit:
""Improves: replaces hardcoded strings ""this operation"" by
CommonPermissionThisOperation (OFBIZ-8324)""

Upstream-Commit: f63b8335680369fade75554eda5132c539a66dc1
Upstream-Repo: https://github.com/apache/ofbiz-framework.git
Upstream-Branch: trunk

Refs https://gitlab.ilscipio.com/scipio-dev/dev/scipioce-dev/issues/556
",TRUE,permissions,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
mcMMO-Dev/mcMMO,ad4ee6f4024e1f8ce1be15c14d4dfceeddb1d17b,"Cleanup exploit prevention method.
",TRUE,exploit,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
dutoitc/copper,42f633616baf802528ee82d6728693690db2f816,"Trust self-signed https certificates
",TRUE,certificates,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
vanilla/vanilla,323f16a7ffe5e290539060e89c984f82c3aaf530,"Ensure password editing fields toggle appropriately

* Executes on contentLoad to ensure the javascript executes in a modal.
* Listens for a `change` on the radio field instead of `click`, which fixes the interference with iCheck.
* Explicitly checks for visibility of the password input element, so we can toggle the text on the button.
* Reorders the HTML to work with hiding/showing the `NewPassword` element and adds data attributes to aid translation.

Closes https://github.com/vanilla/vanilla/issues/4694


",TRUE,password,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
samba-team/samba,f85b822bd4feaab179ffbf00496fcb7d1905fc8c,"libcli/security Use talloc_realloc() not TALLOC_REALLOC_ARRAY()

Signed-off-by: Andrew Tridgell <1c8e404123ec1e943a5bdbd4bdedfb594c32c512@samba.org>
",TRUE,security,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
Madek/madek-webapp,b97c3492c2ffb7003e92b9e02698609403d1110d,"controller: module: FileStorage: set filesystem permissions
",TRUE,permissions,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
ligo-cbc/pycbc,3e8ad9581d6c101cd0ba751fc63b3d23d289daac,"Sensitivity plots fix (#2860)

* fix immediately obvious bug in plotting loop

* add in allinj plots, create front summary page

* move allinj to after injection plots loop

* Fix to make bank_plot work. Include found table in injection pages

* Use censored veto, clarify fixme comments

* add snrifar summary to main page

* remove confusing and unneccessary bit

* found table doesnt work

* fix up one thing which turned into a list although it's only a list with 1 entry

* add Gareth
",FALSE,injection plots,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
nwjs/chromium.src,f513928537f1582d1d983d6eee7d6183c236922b,"2009-04-02  Pamela Greene  <pam@chromium.org>

        Reviewed by Darin Adler.

        Split no-port test case into separate file, since its result may
        depend on the behavior of a DNS proxy on some systems.
        https://bugs.webkit.org/show_bug.cgi?id=21530

        * platform/mac-tiger/security/block-test-expected.txt: updated
        * platform/mac-tiger/security/block-test-no-port-expected.txt: Added.
        * platform/mac/security/block-test-expected.txt: updated
        * platform/mac/security/block-test-no-port-expected.txt: Added.
        * security/block-test-no-port.html: Added.
        * security/block-test.html: removed no-port test case


git-svn-id: bf5cd6ccde378db821296732a091cfbcf5285fbd@42188 bbb929c8-8fbe-4397-9dbb-9b2b20218538",TRUE,security,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
eduNEXT/edunext-platform,d1aa0a254eba1c56544537401ab36c64d9a8ae24,"Use one of our test courses when testing course permissions for the discussion client, because we now have course policy level overrides.
",TRUE,permissions,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
thorsten/phpMyFAQ,93767588dc0ff9b87f3d2531a166a7a2862a3512,"fix: added missing fetch of user/group permissions from FAQ, closes #1697
",TRUE,permissions,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
chromium/chromium,55b48d9dd8b210943b0565e5a802a58166c658a4,"Add use_credentials to MediaUrlParams

This CL changes the MediaPlayerRenderer to take into consideration the
crossorign attribute, before sending off information to MediaPlayer.

See bug for more details.

Bug: 936566
Change-Id: I7a3a8b86b521741bc1166038a12a029e5c32fcd4
Reviewed-on: https://chromium-review.googlesource.com/c/chromium/src/+/1504710
Commit-Queue: Thomas Guilbert <75c0f3b567459bb70e3e3f976e74c2eb16c241d1@chromium.org>
Reviewed-by: Dan Sanders <20f9a73d1f97801b54f0f696ccf29663988105ce@chromium.org>
Reviewed-by: Emily Stark <351cd4dcb8ca60b28d6406fe7f489a1eda3af330@chromium.org>
Cr-Commit-Position: 972c6d2dc6dd5efdad1377c0d224e03eb8f276f7@{#644063}",TRUE,credentials,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
wongsyrone/lede-1,740af59b9c7ee879b6936dd03bf37d37a54dda47,"procd: update to git HEAD

 0aee1c3 hotplug.c: set nl_pid to zero
 d6dda31 procd: fix compiler warning
 92c8e8f jail: remove duplicate check for hook file permissions
 0a74c06 jail: only output BPF instr. table header if debugging
 fd18379 jail: cgroups: fix uninitialized variabl

Signed-off-by: Daniel Golle <3d0f3b9ddcacec30c4008c5e030e6c13a478cb4f@makrotopia.org>
",TRUE,permissions,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
ampproject/amp-toolbox-php,137a5dba35eb1fc02acdcda8f2c05c673d8941fa,"Merge pull request #3954 from ampproject/fix/3950-sanitize-iframe-attrs

Handle sanitization of security, marginwidth & marginheight iframe attributes",TRUE,security,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
GetStream/stream-js,8e7820ce0a45c986381ff55353c4e66a0fc4761d,"renaming auth related variables and docs for exposing signatures
",TRUE,auth,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
