repo_name,commit,subject,message,Is_Corrective,justification,comment,certain
j-carl/ansible,918f768890a32d5f1b03bd1d4d4de3f48261b63e,[stable-2.9] Fix nxos_l3_interfaces module and tests (#62545),"[stable-2.9] Fix nxos_l3_interfaces module and tests (#62545)

* Fix nxos_l3_interfaces module and tests

* Use get_interface_type

* get_interface_type in utils lib
",1,,,
j-carl/ansible,b38cb37728df76e0529243bdce694b18ca0e1163,Transform octal escape sequences in mtab fields (#60122),"Transform octal escape sequences in mtab fields (#60122)

",1,,,
j-carl/ansible,93d9d640380252084855885ad27873b4377898ec,facts: fix double-counting of CPUs on POWER systems (#58360),"facts: fix double-counting of CPUs on POWER systems (#58360)

On POWER systems, /proc/cpuinfo provides a 'processor' entry as a
counter, and a 'cpu' entry with a description (similar to 'model name'
on x86). Support for POWER in get_cpu_facts was added via the 'cpu'
entry in commit 8746e692c121d7081e5c545de8e98908a95b510b.  Subsequent
support for ARM64 in commit ce4ada93f9daae4e1806c612b5c2f96727dc3de5
used the 'processor' entry, resulting in double-counting of cores on
POWER systems.

When unit tests were later written for this code in
commit 55306906cf7577cc5a666bf6f3d0486dcf937c03, the erroneous values
were just accepted in the test instead of being diagnosed.

Signed-off-by: Yaakov Selkowitz <425a0bc4755f27a229b9f432a63aa9fa2d941b8a@redhat.com>",1,,,
j-carl/ansible,056aac1e3012d0e65991b73f2478b844b7cbdfc8,Minor fixes in galaxy command for collection (#59846),"Minor fixes in galaxy command for collection (#59846)

Signed-off-by: Abhijeet Kasurde <6334fd0c217b1f2a15926284df229acde5b4fc3a@redhat.com>",1,,,
j-carl/ansible,e80f8048ee027ab0c7c8b5912fb6c69c44fb877a,Fix netapp_e_volume wait-for-initialization to complete issue. (#58304),"Fix netapp_e_volume wait-for-initialization to complete issue. (#58304)

* Fix netapp_e_volume wait-for-initialization to complete issue.

* Add unit tests for wait_for operations in netapp_e_volume module.
",1,,,
j-carl/ansible,f1d568749fd24b9a874b11804fc2775cfbad8821,"fix: Checkpoint check_mode, add suboptions, return the facts (#60264)","fix: Checkpoint check_mode, add suboptions, return the facts (#60264)

* fix: check_mode, add suboptions, return the facts

* pip8, ansible_facts, get_payload

* add space to create PR

* remove space to create PR

* test tests of cp_network

* change for the test of network

* fixes to pass the tests

* fix tests

* Update ignore.txt
",1,,,
j-carl/ansible,694ef5660d45fcb97c9beea5b2750f6eadcf5e93,Fix using a URL for galaxy collection install (#65272),"Fix using a URL for galaxy collection install (#65272)

* Fix using a URL for galaxy collection install

* Update lib/ansible/galaxy/collection.py

Co-Authored-By: Sloane Hertel <98fbb55304858e57fdc4ca30060083a3c6ed4a85@redhat.com>
",1,,,
j-carl/ansible,3252665a949ec14fb60434589e47720afbadd6c9,nxos_vlans: fix rmb behaviors and tests (#63650),"nxos_vlans: fix rmb behaviors and tests (#63650)

* nxos_vlans: fix rmb behaviors and tests

* whitespace fixes

* whitespace fixes 2

* review comments addressed

* TBD for legacy support

* additional tests to hit code coverage misses

* whitespace
",1,,,
j-carl/ansible,52f3ce8a808f943561803bd664e695fed1841fe8,allowing banner without stripping spaces (#62573),"allowing banner without stripping spaces (#62573)

Signed-off-by: rohitthakur2590 <4db7cf470ba723a6876b6adcbe3175dd214f5b5b@outlook.com>",1,,,
j-carl/ansible,2fa8f9cfd80daf32c7d222190edf7cfc7234582a,Fix env lookup plugin error on utf8 values (#65541),"Fix env lookup plugin error on utf8 values (#65541)

This commit fixes issue #65297.

The env lookup plugin used to fail when environment variable value
contained any UTF-8 characters (e.g., δ, ζ).",1,,,
j-carl/ansible,4cad7e479c922cd973015fd1cf4bd5e5890158de,Galaxy publish fix (#63580),"Galaxy publish fix (#63580)

* Handle galaxy v2/v3 API diffs for artifact publish response

For publishing a collection artifact
(POST /v3/collections/artifacts/), the response
format is different between v2 and v3.

For v2 galaxy, the 'task' url returned is
a full url with scheme:

        {""task"": ""https://galaxy-dev.ansible.com/api/v2/collection-imports/35573/""}

For v3 galaxy, the task url is relative:

        {""task"": ""/api/automation-hub/v3/imports/collections/838d1308-a8f4-402c-95cb-7823f3806cd8/""}

So check which API we are using and update the task url approriately.

* Use full url for all wait_for_import messages

Update unit tests to parameterize the expected
responses and urls.

* update explanatory comment

* Rename n_url to full_url.

* Fix issue with overwrite of the complete path

* Fixes overwrite of the complete path in case there's extra path stored
  in self.api_sever
* Normalizes the input to the wait_import_task function so it receives
  the same value on both v2 and v3

Builds on #63523

* Update unittests for new call signature

* Add changelog for ansible-galaxy publish API fixes.
",1,,,
j-carl/ansible,68de182555b185737353e780882159a3d213908c,eos_eapi: Added fix for bug # 51144 (#63632),"eos_eapi: Added fix for bug # 51144 (#63632)

* Added fix for bug # 51144

* Corrected Lint errors

* Added fix for bug 51144

* Corrected errors

* Added unit testcase
",1,,,
j-carl/ansible,7acae62fa849481b2a5e2e2d56961c5e1dcea96c,Fix up role version pagination for Galaxy install (#64373),"Fix up role version pagination for Galaxy install (#64373)

* Fix up role version pagination for Galaxy install

* Fix sanity issue
",1,,,
j-carl/ansible,fe454d27a1aa5386801563ffe8dde44064f84302,Fix removed_in_version to support honor suboptions (#66918),"Fix removed_in_version to support honor suboptions (#66918)

* Add unit tests.
* Fix reporting for removed_in_version.
* Add changelog.",1,,,
j-carl/ansible,6f1bb37feb81acd99157f5ba0933fecd747015a2,"When no pool quantity is set, then do not set quantity to 1 (#66807)","When no pool quantity is set, then do not set quantity to 1 (#66807)

* Fixes #66478
* When no quantity is set, then candlepin server usually uses
  default value 1. When more quantities are required, then
  candlepin server can automatically choose correct minimal
  value.

",1,,,
j-carl/ansible,a4b59d021368285490f7cda50c11ac4f7a8030b5,pamd: Fix AttributeError when removing the first or last rule (#66398),"pamd: Fix AttributeError when removing the first or last rule (#66398)

",1,,,
j-carl/ansible,fc7980af9a42676913b4054163570ee438b82e9c,Fix UNC path support in the powershell shell plugin (#66604),"Fix UNC path support in the powershell shell plugin (#66604)

* Fix UNC path joining in the powershell shell plugin, add test

* Remove testy bits and a redundant line

* Fix style nits

* Update to use os.ntpath

* Add changelog for #66604
",1,,,
j-carl/ansible,4881af2e7e0506ada0225fd764e874e20569d5b2,galaxy - Fix collection install dep resolver for bad versions (#67405),"galaxy - Fix collection install dep resolver for bad versions (#67405)

* Also make sure version is a string and not an int/float
",1,,,
j-carl/ansible,4ec1437212b2fb3c313e44ed5a76b105f2151622,Fix to - eos_vlans using state parameter replaced is giving odd behavior  (#67318),"Fix to - eos_vlans using state parameter replaced is giving odd behavior  (#67318)

* Added fix for bug # 54400

* Adding files for RM static_routes

* Added Integration tests

* Revert ""Added fix for bug # 54400""

This reverts commit bf42db42697d64abbfea4e546f890637d4a5175b.

* Revert ""Adding files for RM static_routes""

This reverts commit dafdd92d4327cfc6dfcebb1e977454b2f77a1daa.

* Revert ""Added Integration tests""

This reverts commit 129dc87682bba9292105fc3b642fdf3930ce79fd.

* Adding files for RM static_routes

* Added Integration tests

* Corrected lint errors

* Added fix for bug # 54400

* Revert ""Added fix for bug # 54400""

This reverts commit bf42db42697d64abbfea4e546f890637d4a5175b.

* Revert ""Adding files for RM static_routes""

This reverts commit dafdd92d4327cfc6dfcebb1e977454b2f77a1daa.

* Revert ""Added Integration tests""

This reverts commit 129dc87682bba9292105fc3b642fdf3930ce79fd.

* fix to bug #67313

* fixing rebase issue

* fixing rebase issue

* addressed review comments

* addressed review comments
",1,,,
j-carl/ansible,18a66e291dad71128a32d662aa808213acefe0e9,Force collections to be static (#68723),"Force collections to be static (#68723)

* Force collections to be static

Templating of collection names does not work at all. Force them to
be static so that a warning is generated for the user.

* Add collectionsearch unit test and fix for reviews

New unit test validates the new _load_collections() code and moves
the new check to the end of the method.

* Change unit test to pytest

* Adjust unit test to use capsys instead of monkeypatch

* Fix pep8 error

* Add changelog fragment

Closes #68704",1,,,
j-carl/ansible,702949e64c4eec7f40a920ea72a2f47e28ca53b3,windows - fix up env var quoting for unicode single quotes (#68968),"windows - fix up env var quoting for unicode single quotes (#68968)

* windows - fix up env var quoting for unicode single quotes

* Add sanity ignore check for smart quotes",1,,,
j-carl/ansible,a20a52701402a12f91396549df04ac55809f68e9,ansible-galaxy - Fix tar path traversal issue during install - CVE-2020-10691 (#68596),"ansible-galaxy - Fix tar path traversal issue during install - CVE-2020-10691 (#68596)

",1,,,
j-carl/ansible,3c3ffc09c203d1b2262f6a319cceadd727749761,Fix and add tests for some module_utils.common.validation (#67771),"Fix and add tests for some module_utils.common.validation (#67771)

* Fix test_check_mutually_exclusive exception-checking

Asserting inside of the `with` context of `pytest.raises`
doesn't actually have any effect. So we move the assert
out, using the exception that gets placed into the scope
after we leave the context, and ensure that it actually gets
checked.

This is also what the pytest documentation says to do:
https://docs.pytest.org/en/latest/assert.html#assertions-about-expected-exceptions

Signed-off-by: Rick Elrod <b9ab5d34593724ab32ad0f7d13d88750b7414e7b@elrod.me>

* Add some tests for check_required_together

Signed-off-by: Rick Elrod <b9ab5d34593724ab32ad0f7d13d88750b7414e7b@elrod.me>

* use to_native instead of str, for consistency

Signed-off-by: Rick Elrod <b9ab5d34593724ab32ad0f7d13d88750b7414e7b@elrod.me>

* Add newlines for pep8

Signed-off-by: Rick Elrod <b9ab5d34593724ab32ad0f7d13d88750b7414e7b@elrod.me>

* Add tests for check_required_arguments

Signed-off-by: Rick Elrod <b9ab5d34593724ab32ad0f7d13d88750b7414e7b@elrod.me>

* Sort missing keys in error message, since hashes are unsorted and this can be random

Signed-off-by: Rick Elrod <b9ab5d34593724ab32ad0f7d13d88750b7414e7b@elrod.me>

* Add changelog entry

Signed-off-by: Rick Elrod <b9ab5d34593724ab32ad0f7d13d88750b7414e7b@elrod.me>",1,,,
j-carl/ansible,9d48884e36fb4fd9551f000b87d264383de74e75,Fix support for Kali Linux detection (#69194),"Fix support for Kali Linux detection (#69194)

* Fix support for Kali Linux detection

* Add test for Kali Linux detection

* Improve path matching with ""in list""

Co-Authored-By: Abhijeet Kasurde <6334fd0c217b1f2a15926284df229acde5b4fc3a@redhat.com>

Co-authored-by: Abhijeet Kasurde <6334fd0c217b1f2a15926284df229acde5b4fc3a@redhat.com>",1,,,
j-carl/ansible,f2004874144eab5919eb8617915af0683c3dcd08,Fix filedescriptor out of range in select() when running commands (#65058),"Fix filedescriptor out of range in select() when running commands (#65058)

* Fix filedescriptor out of range in select() when running commands

* Simplify the run_command() code

Now that we're using selectors in run_command(), we can simplify some of
the code.

* Use fileobj.read() instead of os.read()
* No longer use get_buffer_size() as we can just slurp all of the data
  instead.

Also use a simpler conditional check of whether the selector map is
empty

Co-authored-by: Toshio Kuratomi <a12dbb9f5252acfdcfdc4cd546ecb9493d2ab63a@gmail.com>",1,,,
j-carl/ansible,343ffaa18b63c92e182b16c3ad84b8d81ca4df69,"better error for ""ansible-galaxy collection verify"" if there's no MANIFEST.json (#67498)","better error for ""ansible-galaxy collection verify"" if there's no MANIFEST.json (#67498)

* Add a better error for ""ansible-galaxy verify"" if the MANIFEST.json has been deleted from the installed collection or if the collection hasn't been installed via normal means

* Fix unit tests for the remote collection

If there's something wrong with the local collection's version it will fail before the remote collection is sought

* Add a test for the new error msg

* Prevent the duplicate warning

Mock the new isfile call where needed

* Update lib/ansible/galaxy/collection.py

Co-Authored-By: Martin Krizek <822fe2b716a51ced49cd11b85d4b614be501d5bb@gmail.com>

Co-authored-by: Martin Krizek <822fe2b716a51ced49cd11b85d4b614be501d5bb@gmail.com>",1,,,
j-carl/ansible,5b9418c06ca6d51507468124250bb58046886be6,Fix SemanticVersion comparison (#69395),"Fix SemanticVersion comparison (#69395)

* Fix SemanticVersion comparison.

* Complete tests for _Alpha and _Numeric comparators.

* Linting, and add comment.",1,,,
cursesun/scrapy,457b97c13ccf9a84f3dc7800c180cf059822c09a,Merge pull request #1388 from scrapy/dupefilter-persist,"Merge pull request #1388 from scrapy/dupefilter-persist

Dupefilter persistence",1,,,
cursesun/scrapy,3e6d6c43ac0763adf2cd92efdb4a1dc2ba165440,PY3 fix test cmdline,"PY3 fix test cmdline
",1,,,
cursesun/scrapy,8d45b3c4810cb5304ba1193b45697a0df1157326,Do not fail representing non-http requests,"Do not fail representing non-http requests
",1,,,
cursesun/scrapy,d164398a27736f75286cc435eca69b06ff7c1c06,Fix RedirectMiddleware not honouring meta handle_httpstatus keys,"Fix RedirectMiddleware not honouring meta handle_httpstatus keys
",1,,,
cursesun/scrapy,dba7e39f61cbe2c22d3c9064f32f6e36d74f14b2,Do not break cookie parsing on non-utf8 headers,"Do not break cookie parsing on non-utf8 headers
",1,,,
cursesun/scrapy,c3d3a9491412d2a91b0927a05908593dcd329e4a,fixed backwards compatibility for SPIDER_MANAGER_CLASS option,"fixed backwards compatibility for SPIDER_MANAGER_CLASS option
",1,,,
cursesun/scrapy,6dccb3a9b320a8d0808764ac8e6e88e663e2d52c,Replace FailureFormatter with direct exc_info conversions in log calls,"Replace FailureFormatter with direct exc_info conversions in log calls
",1,,,
cursesun/scrapy,773ea5a5ef76426dd91a8669542d2602082a5746,item fields defined on fields class attribute fix,"item fields defined on fields class attribute fix
",1,,,
cursesun/scrapy,7871acd66553dca4d787d2d6fbff174851a10acd,Item multi inherit fixed,"Item multi inherit fixed
",1,,,
cursesun/scrapy,aa6a72707daabfb6217f52e4774f2ff038f83dcc,fixed CrawlerProcess when settings are passed as dicts,"fixed CrawlerProcess when settings are passed as dicts

See https://github.com/scrapy/scrapy/pull/1156
",1,,,
explosion/spaCy,663333c3b2bad90915d1a48a626ca1275b7ef077,Fixes  #5413 (#5315),"Fixes  #5413 (#5315)

* Fix 5314

* Add contributor

* Resolve requested changes

Co-authored-by: Jakob Jul Elben <6c68cabc7124e43c9b4d50f86510600f69e74c99@datamaga.com>",1,,,
explosion/spaCy,a987e9e45d4084f30964a4cec9914ae6ed25a73c,Fix ErrorsWithCodes().__class__ return value,"Fix ErrorsWithCodes().__class__ return value
",1,,,
explosion/spaCy,cfdaf99b8029d6762730c5d5bd2b6f6c173c1241,Fix passing of component configuration (#5374),"Fix passing of component configuration (#5374)

* add kwargs to to_disk methods in docs - otherwise crashes on 'exclude' argument

* add fix and test for Issue 5137",1,,,
explosion/spaCy,9fa9d7f2cb52ce6a70c264d4e57c7f190d7686bf,Fix for Issue 4665 - conllu2json (#4953),"Fix for Issue 4665 - conllu2json (#4953)

* Fix for Issue 4665 - conllu2json

- Allowing HEAD to be an underscore

* Added contributor agreement
",1,,,
explosion/spaCy,5efae495f18f37316bd641a05ca26e62cb78e242,Error when removing a matcher rule that doesn't exist (#4420),"Error when removing a matcher rule that doesn't exist (#4420)

* raise specific error when removing a matcher rule that doesn't exist

* rephrasing
",1,,,
explosion/spaCy,ac0e27a825c1b26cb016b7107b18f0de1c7969ff,💫 Add Language.pipe_labels (#4276),"💫 Add Language.pipe_labels (#4276)

* Add Language.pipe_labels

* Update spacy/language.py

Co-Authored-By: Matthew Honnibal <7e433450c1f3c1a297034760d99e7fd50943d779@gmail.com>
",1,,,
explosion/spaCy,52904b72700a3f301a26563d3f94493bad96a446,Raise if on_match is not callable or None,"Raise if on_match is not callable or None
",1,,,
explosion/spaCy,6f54e59fe7ccb3bacce896ed33d36b39f11cbfaf,Fix util.filter_spans() to prefer first span in overlapping sam… (#4414),"Fix util.filter_spans() to prefer first span in overlapping sam… (#4414)

* Update util.filter_spans() to prefer earlier spans

* Add filter_spans test for first same-length span

* Update entity relation example to refer to util.filter_spans()
",1,,,
explosion/spaCy,3bd15055ce74b04dcaf3b9abe2adeb01fb595776,Fix bug in Language.evaluate for components without .pipe (#4662),"Fix bug in Language.evaluate for components without .pipe (#4662)

",1,,,
explosion/spaCy,afe4a428f78abe45d6104d74ef42a066570fa43d,Fix pipeline analysis on remove pipe (#4557),"Fix pipeline analysis on remove pipe (#4557)

Validate *after* component is removed, not before",1,,,
explosion/spaCy,3297a19545027c8d8550b1ae793ce290567eff32,Warn in Tagger.begin_training if no lemma tables are available (#4351),"Warn in Tagger.begin_training if no lemma tables are available (#4351)

",1,,,
explosion/spaCy,433748e8674f54d0b20b10b49e141d61c4f1e760,Fix basic language support for Luxembourgish (by adding punctuation.py) (#4648),"Fix basic language support for Luxembourgish (by adding punctuation.py) (#4648)

* Update __init__.py

* Create punctuation.py

* Update tokenizer_exceptions.py

* Create questoph.md

* Update questoph.md

* Update test_text.py

* Update test_text.py

* Update test_text.py

* Update test_text.py
",1,,,
explosion/spaCy,06a18463795f4c3244e1d88623277fea9b7a26fc,fix(util): fix decaying function output (#3495),"fix(util): fix decaying function output (#3495)

* fix(util): fix decaying function output

* fix(util): better test and adhere to code standards

* fix(util): correct variable name, pytestify test, update website text
",1,,,
ping/youtube-dl,e118a8794ffe5a3a414afd489726f34d753b0b23,[YoutubeDL] Fix typo in string negation implementation and add more tests (closes #18961),"[YoutubeDL] Fix typo in string negation implementation and add more tests (closes #18961)
",1,,,
ping/youtube-dl,fad4ceb53404227f471af2f3544c4c14a5df4acb,[utils] Fix urljoin for paths with non-http(s) schemes,"[utils] Fix urljoin for paths with non-http(s) schemes
",1,,,
ping/youtube-dl,25d110be30b92f785617140b0617a73d8eec5f7b,[utils] Properly recognize AV1 codec (closes #17506),"[utils] Properly recognize AV1 codec (closes #17506)
",1,,,
soimort/you-get,61b74e3ce94ecc726a9097998960274d8c0add0e,fix coub with quotes,"fix coub with quotes

for example, https://coub.com/view/xrbu1
",1,,,
soimort/you-get,b771248d23a73c7dc18e2b1ea5bd13247342e456,fix,"fix
",1,,,
starrify/scrapy,cf9be5344a89dd8e14f8241ec69de9c984ec1e05,Prevent create_instance() returning None (#4532),"Prevent create_instance() returning None (#4532)

Currently create_instance() can return None if an extension is
incorrectly implemented, but the extension will still show up as
enabled in the logs. This can cause confusion, as in the linked bug.

This change prevents this occurring by throwing an error if
create_instance() will return None.",1,,,
starrify/scrapy,9d9dea0d69709ef0f7aef67ddba1bd7bda25d273,Fix handling of None in allowed_domains.,"Fix handling of None in allowed_domains.

Nones in allowed_domains ought to be ignored and there are also tests
for that scenario. This commit fixes the handling of None and also the
accompanying tests which are now executed again.
",1,,,
starrify/scrapy,439a3e59b8e858441f8d97dbc32f398db392330d,Fix scrapy.utils.datatypes.LocalCache limit issue,"Fix scrapy.utils.datatypes.LocalCache limit issue
",1,,,
starrify/scrapy,66cbceeb0a9104fc0fa238898e38d0d9ce9cbcf6,Fix redirection error when the Location header value starts with 3 slashes (#4042),"Fix redirection error when the Location header value starts with 3 slashes (#4042)

",1,,,
starrify/scrapy,1718e450ef9549a4fc71b01dba1e6faf7a63238a,[start_url] Fixes #4133: Raise AttributeError error when empty 'start_urls' and 'start_url' found. Added test.,"[start_url] Fixes #4133: Raise AttributeError error when empty 'start_urls' and 'start_url' found. Added test.
",1,,,
starrify/scrapy,f701f5b0db10faef08e4ed9a21b98fd72f9cfc9a,fix #2552 by improving request schema check on its initialization,"fix #2552 by improving request schema check on its initialization
",1,,,
starrify/scrapy,4626e90df8ba4a945bb9cd6be47a915788e76f23,Allow updating flags in follow and follow_all (#4279),"Allow updating flags in follow and follow_all (#4279)

",1,,,
starrify/scrapy,13735bcf34b0caf60a52e95a907ef390324fdddc,Disallow media extensions unregistered with IANA  (#3954),"Disallow media extensions unregistered with IANA  (#3954)

Co-Authored-By: s-sanjay <99a79e79de5a0c9d2b50a5e5bdb6ef4a19f90849@gmail.com>
",1,,,
starrify/scrapy,e0fabab5cc740bfbef4c13d9d7611278bc7cc335,Fix TypeError when using DummyStatsCollector,"Fix TypeError when using DummyStatsCollector
",1,,,
vanita5/thefuck,213791d3c2af379ffa37a140735998736b41912e,#369 Fix `git_fix_stash` fails when script is just `git`,"#369 Fix `git_fix_stash` fails when script is just `git`
",1,,,
vanita5/thefuck,e2e8b6fc865452b4cfc1bed70e5b9b49807258ae,Fix without result,"Fix without result
",1,,,
vanita5/thefuck,95607557d639d4c8c61a650821d8329ba87ce18e,#277 Fix the `apt_get` rule with `sudo`,"#277 Fix the `apt_get` rule with `sudo`
",1,,,
vanita5/thefuck,1becd92b126a368d6e7d93aa8eea209414ce4aa2,Fix the open rule,"Fix the open rule

It was simply wrong with `xdg-`, `gnome-` and `kde-open`.
",1,,,
vanita5/thefuck,9b30ae0424607a4e268bd26eaee8ccb91a5588f9,Handle columns it the fix_file rule,"Handle columns it the fix_file rule
",1,,,
vanita5/thefuck,88831c424f569e6a55fc98883d3eeecc7d425b18,Fix the @wrap_settings annotation,"Fix the @wrap_settings annotation

It seems much more useful if it only adds settings that are not already
set.
",1,,,
vanita5/thefuck,bc6b107066d3f1e60b4cfcaa8cf6399e98cf1b1c,Fix README and add a test so it won't happen again,"Fix README and add a test so it won't happen again
",1,,,
vanita5/thefuck,298c04f89c081dc16c8653aa017ca85dd14bfad6,Support for hdfs dfs -mkdir -p /directory/subdirectory,"Support for hdfs dfs -mkdir -p /directory/subdirectory
",1,,,
vanita5/thefuck,42a8b4f639269886e468762e6d100b6f01aad8ab,Support for hdfs dfs -rm /directory,"Support for hdfs dfs -rm /directory
",1,,,
vanita5/thefuck,feb3eee2a08f0cba4552373d728509bc90b561ab,"Support for either starting only the machine requested, or starting all machines","Support for either starting only the machine requested, or starting all machines
",1,,,
vanita5/thefuck,5d74344994da89ed01afd448f1c9d86b85e85351,Make `CorrectedCommand` ignore priority when checking equality,"Make `CorrectedCommand` ignore priority when checking equality
",1,,,
vanita5/thefuck,9a02e821cdc58a4aba2c0acc521fb25cacab87a5,Fix python 2 support,"Fix python 2 support
",1,,,
vanita5/thefuck,43fead02d3a24fef71534116c5550def0f56830c,Test if the file exists in the `fix_file` rule,"Test if the file exists in the `fix_file` rule

This avoid false positives in `match`.
",1,,,
vanita5/thefuck,4d467cce95de7e7679330460ce1b5321ba8e31de, #324 Remove arrows in case there is only one match," #324 Remove arrows in case there is only one match
",1,,,
Clpsplug/thefuck,280751b36e715b006c631ba6c08de99ccc74f6d2,Fix the unzip rules and filenames with spaces,"Fix the unzip rules and filenames with spaces
",1,,,
Clpsplug/thefuck,c3b1ba763708b8faaaf55717c436c4cd4c57a7ea,#415: Prevent double `sudo`,"#415: Prevent double `sudo`
",1,,,
Clpsplug/thefuck,dc23d67a42dad54308a753639edd1ea0d15cb2e7,Use --force-with-lease instead of --force for git push,"Use --force-with-lease instead of --force for git push

--force flag can be very dangerous, because it unconditionally
overwrites remote branch - if someone pushed new commits to the remote
repo after you last fetched/pulled, and you do push --force, you will
overwrite his commits without even knowing that you did that.  Using
--force-with-lease is much safer because it only overwrites remote
branch when it points to the same commit that you think it points to.

Read more:
https://developer.atlassian.com/blog/2015/04/force-with-lease/
",1,,,
Clpsplug/thefuck,7ce4307c87c1e2e4106db2c961e48e249be987be,#402: Don't invoke bash for getting aliases,"#402: Don't invoke bash for getting aliases
",1,,,
Clpsplug/thefuck,be48f027847161f907def8987706041c65a1fd58,Tests! Also fixed some bytes-string issues,"Tests! Also fixed some bytes-string issues
",1,,,
Clpsplug/thefuck,b65e3a9aaded6c7f223597794f5b3711483aeffc,Added hebrew the list of keyboard layouts (#778),"Added hebrew the list of keyboard layouts (#778)

* Added hebrew the list of keyboard layouts.

Fixes #776.

* Added tests for hebrew layout.

* Fix test.

* Make lint happy.
",1,,,
Clpsplug/thefuck,7c858fadb3458be829d3d43666ccb46c3ed5b8a0,#762: handle single quotes in git_branch_exists,"#762: handle single quotes in git_branch_exists

* handle single quotes in git_branch_exists

* Fix line length

* Fix missing quotes from test
",1,,,
Clpsplug/thefuck,c205683a8df8a57e2db1e9816a5a7ce3255b08fc,git_push: Handle branch names containing 'set-upstream' (#759),"git_push: Handle branch names containing 'set-upstream' (#759)

This should fix https://github.com/nvbn/thefuck/issues/723 (IndexError when using bitbucket)",1,,,
Clpsplug/thefuck,75d2c43997ca703150cbdb4c46ed7b2e2e71fd11,#702: fix minor issues with `php_s` rule,"#702: fix minor issues with `php_s` rule

Unfortunately, I didn't catch these issues while reviewing #702.

After looking more closely at `php` options, `-S` requires additional
arguments (<address>:<port>) and `-s` may produce output if used that
way. So, matching ` -s ` seems to be better.

Also, `@for_app('php')` already asserts the presence of `php ` in the
command script. Matching `php -s` prevents the rule from fixing commands
like `php -t public -s 0.0.0.0:8080`.
",1,,,
Clpsplug/thefuck,bab5de236f4a9a44b033bc563198e8d188733c9f,#710: Fix tests,"#710: Fix tests
",1,,,
Clpsplug/thefuck,8db3cf604865e559090412ce80b0640e290ad83a,Support aliases with equal sign (#808),"Support aliases with equal sign (#808)

* #N/A: Remove `pip` from requirements.txt

* #807: Expect aliases declared with equal sign too

This fixes #807
",1,,,
Clpsplug/thefuck,feb36ede5c518fdc3b6eddf945b2d8b1e2294d15,Fix suggestion for `git push -u`,"Fix suggestion for `git push -u`

This was broken by https://github.com/nvbn/thefuck/pull/559
",1,,,
Clpsplug/thefuck,b54cdf7c49a58d74d93871d07d148da432a7f2ae,#637: Suggest `yarn add` on `yarn require`,"#637: Suggest `yarn add` on `yarn require`
",1,,,
Clpsplug/thefuck,237bc579994de633fe104714156ddfa925a50b6e,#N/A: Use git_branch_exists rule with `checkout` too,"#N/A: Use git_branch_exists rule with `checkout` too
",1,,,
Clpsplug/thefuck,0c84eefa55fc1b4bc4940b41d74568884344e35c,Don't suggest `man 2/3 foo` if no man pages exist,"Don't suggest `man 2/3 foo` if no man pages exist

Suggest `foo --help` instead. However, if there are man pages, suggest
`foo --help` after `man 2/3 foo`

This addresses the comment in the previous commit message:

> However, in cases where multiple sections have man pages for `foo`,
> running `man foo` could bring up the ""wrong"" section of man pages.
> `man read` is an example of this, but that should probably be handled in
> a way that still suggests `foo --help` first when there are *no* man
> pages for `foo` in any section.
",1,,,
Clpsplug/thefuck,a947259eefad7a2332b03afcb1545cb093002d11,#577: Use builtin `history` in Fish function,"#577: Use builtin `history` in Fish function

Fix #577
",1,,,
Clpsplug/thefuck,ac7b633e288fad8f5bae06664a9cf6b90b99923a,"Added support for ""not installed"" message in apt_get","Added support for ""not installed"" message in apt_get
",1,,,
Clpsplug/thefuck,309fe8f6ee5ccc014886ee0725506ea97d945a9e,Fix test cases,"Fix test cases
",1,,,
Clpsplug/thefuck,41707b80c61acadb7c87b0efcbf10f4186dc5937,#N/A: Fix `git_add` rule,"#N/A: Fix `git_add` rule
",1,,,
Clpsplug/thefuck,db6053b301e2b3f4363401e457b5dc4ad2e8429b,#253: Update default overridden aliases with user's,"#253: Update default overridden aliases with user's
",1,,,
Clpsplug/thefuck,ec37998a1048dfb34d29bf90900d6f8ff5f88d8a,"#620: Add support of arguments to `fuck`, like `fuck -y` on zsh","#620: Add support of arguments to `fuck`, like `fuck -y` on zsh
",1,,,
Clpsplug/thefuck,c3eca8234a3dad4566a1a2193472331e1f77c095,#620: Add `--debug`,"#620: Add `--debug`
",1,,,
Clpsplug/thefuck,bf109ee5483ffc860bcc15db16de63ae1796c5ee,Extend yarn_alias rule to handle package.json scripts,"Extend yarn_alias rule to handle package.json scripts

For example, if an ""etl"" script is defined in package.json, it can be
run with `yarn etl`. However, if `yarn etil` is run, `yarn` will
suggest the correction. This change lets `thefuck` take advantage of
that:

    $ yarn etil
    yarn etil v0.21.3
    error Command ""etil"" not found. Did you mean ""etl""?
    $ fuck
    yarn etl [enter/?/?/ctrl+c]
",1,,,
Clpsplug/thefuck,beda1854cfd109e5e857a793b3e5b08ee57bd13e,#620: Add bash support,"#620: Add bash support
",1,,,
Clpsplug/thefuck,5dbbb3b1ed9b3eb7ac7ec3eb155f7ded3b6f348e,Add `... --help` to `man` suggestions,"Add `... --help` to `man` suggestions

This is along the lines of what @waldyrious suggested in
https://github.com/nvbn/thefuck/issues/546, but it just adds a new
suggestion rather than replacing the other ones.
",1,,,
